,Price,UPC,Banner,Region
8433,52.69,514987291,Trader Joes,Texas
8434,1.89,375780233,Trader Joes,Texas
8435,12.49,996262978,Trader Joes,Texas
8436,54.29,445250129,Trader Joes,Texas
8437,49.49,441947799,Trader Joes,Texas
8438,35.59,441453292,Trader Joes,Texas
8439,32.59,842968031,Trader Joes,Texas
8440,5.09,665091890,Trader Joes,Texas
8441,38.89,152181269,Trader Joes,Texas
8442,1.89,60168857,Trader Joes,Texas
8443,37.59,292740862,Trader Joes,Texas
8444,32.29,333664376,Trader Joes,Texas
8445,40.49,742726716,Trader Joes,Texas
8446,55.09,38126522,Trader Joes,Texas
8447,27.29,727229928,Trader Joes,Texas
8448,22.59,783845705,Trader Joes,Texas
8449,9.19,579355486,Trader Joes,Texas
8450,17.59,48258595,Trader Joes,Texas
8451,37.39,310210791,Trader Joes,Texas
8452,53.69,227818213,Trader Joes,Texas
8453,55.89,932644749,Trader Joes,Texas
8454,40.99,52851370,Trader Joes,Texas
8455,40.49,643048328,Trader Joes,Texas
8456,46.69,287415946,Trader Joes,Texas
8457,15.59,740153739,Trader Joes,Texas
8458,29.39,696954302,Trader Joes,Texas
8459,28.99,228431403,Trader Joes,Texas
8460,14.79,885481376,Trader Joes,Texas
8461,20.39,129232150,Trader Joes,Texas
8462,26.79,697589645,Trader Joes,Texas
8463,13.29,762977091,Trader Joes,Texas
8464,5.79,866698043,Trader Joes,Texas
8465,36.59,44276570,Trader Joes,Texas
8466,4.89,872082334,Trader Joes,Texas
8467,36.69,222633181,Trader Joes,Texas
8468,4.19,310069491,Trader Joes,Texas
8469,1.79,355520088,Trader Joes,Texas
8470,45.19,395790602,Trader Joes,Texas
8471,29.69,56176612,Trader Joes,Texas
8472,35.99,196109651,Trader Joes,Texas
8473,23.09,230451071,Trader Joes,Texas
8474,53.69,65837987,Trader Joes,Texas
8475,14.19,246585815,Trader Joes,Texas
8476,48.99,79218866,Trader Joes,Texas
8477,14.19,470692001,Trader Joes,Texas
8478,55.09,99830442,Trader Joes,Texas
8479,49.29,768303991,Trader Joes,Texas
8480,40.69,783899410,Trader Joes,Texas
8481,45.19,177925497,Trader Joes,Texas
8482,44.09,59479815,Trader Joes,Texas
8483,8.59,222180587,Trader Joes,Texas
8484,31.99,244294577,Trader Joes,Texas
8485,31.69,965083187,Trader Joes,Texas
8486,19.19,94769945,Trader Joes,Texas
8487,1.29,643896037,Trader Joes,Texas
8488,23.49,360754991,Trader Joes,Texas
8489,54.39,506238955,Trader Joes,Texas
8490,23.89,336912254,Trader Joes,Texas
8491,28.89,115681900,Trader Joes,Texas
8492,51.39,305207870,Trader Joes,Texas
8493,19.49,151287985,Trader Joes,Texas
8494,15.99,962420701,Trader Joes,Texas
8495,17.29,525505777,Trader Joes,Texas
8496,25.89,714768657,Trader Joes,Texas
8497,12.49,77045464,Trader Joes,Texas
8498,39.79,311513952,Trader Joes,Texas
8499,18.39,420577775,Trader Joes,Texas
8500,43.69,904714463,Trader Joes,Texas
8501,49.49,980150388,Trader Joes,Texas
8502,23.79,441772088,Trader Joes,Texas
8503,4.89,383194572,Trader Joes,Texas
8504,26.29,217512347,Trader Joes,Texas
8505,10.79,695599406,Trader Joes,Texas
8506,35.49,106599165,Trader Joes,Texas
8507,35.69,966176819,Trader Joes,Texas
8508,3.39,376311065,Trader Joes,Texas
8509,56.99,158953776,Trader Joes,Texas
8510,52.39,506732002,Trader Joes,Texas
8511,31.49,240924482,Trader Joes,Texas
8512,34.29,291765113,Trader Joes,Texas
8513,27.09,644054876,Trader Joes,Texas
8514,46.29,780230660,Trader Joes,Texas
8515,34.09,845328666,Trader Joes,Texas
8516,49.89,270412866,Trader Joes,Texas
8517,6.69,838729004,Trader Joes,Texas
8518,34.59,301161010,Trader Joes,Texas
8519,13.59,458313112,Trader Joes,Texas
8520,20.19,480476230,Trader Joes,Texas
8521,3.39,16829288,Trader Joes,Texas
8522,18.59,543464804,Trader Joes,Texas
8523,31.89,240879755,Trader Joes,Texas
8524,25.49,361415663,Trader Joes,Texas
8525,38.09,758967619,Trader Joes,Texas
8526,24.19,966125119,Trader Joes,Texas
8527,14.19,826771870,Trader Joes,Texas
8528,45.79,494020899,Trader Joes,Texas
8529,47.69,22976162,Trader Joes,Texas
8530,32.39,373656227,Trader Joes,Texas
8531,23.49,47158754,Trader Joes,Texas
8532,37.59,314205929,Trader Joes,Texas
8533,26.49,256779462,Trader Joes,Texas
8534,14.39,574010167,Trader Joes,Texas
8535,36.39,55404606,Trader Joes,Texas
8536,26.79,503341824,Trader Joes,Texas
8537,54.79,162045248,Trader Joes,Texas
8538,56.39,456113225,Trader Joes,Texas
8539,15.99,916097175,Trader Joes,Texas
8540,20.19,277394644,Trader Joes,Texas
8541,49.39,534500231,Trader Joes,Texas
8542,22.79,333967502,Trader Joes,Texas
8543,7.59,529559570,Trader Joes,Texas
8544,11.29,927312846,Trader Joes,Texas
8545,37.59,990258086,Trader Joes,Texas
8546,37.09,172380215,Trader Joes,Texas
8547,17.49,583382498,Trader Joes,Texas
8548,35.59,768547166,Trader Joes,Texas
8549,37.69,229341656,Trader Joes,Texas
8550,13.99,51294147,Trader Joes,Texas
8551,29.19,502816606,Trader Joes,Texas
8552,44.09,275219414,Trader Joes,Texas
8553,13.69,373709792,Trader Joes,Texas
8554,54.99,121620235,Trader Joes,Texas
8555,33.49,189054973,Trader Joes,Texas
8556,31.99,829968022,Trader Joes,Texas
8557,54.89,545019950,Trader Joes,Texas
8558,18.19,852479948,Trader Joes,Texas
8559,56.09,594035260,Trader Joes,Texas
8560,50.59,861871758,Trader Joes,Texas
8561,55.29,692276824,Trader Joes,Texas
8562,29.59,228591095,Trader Joes,Texas
8563,35.29,161725486,Trader Joes,Texas
8564,29.19,19911643,Trader Joes,Texas
8565,19.59,826114350,Trader Joes,Texas
8566,49.59,299905463,Trader Joes,Texas
8567,1.59,762004012,Trader Joes,Texas
8568,38.49,641701426,Trader Joes,Texas
8569,8.59,713032211,Trader Joes,Texas
8570,53.99,549838046,Trader Joes,Texas
8571,4.19,864128161,Trader Joes,Texas
8572,49.09,534498710,Trader Joes,Texas
8573,55.99,986134213,Trader Joes,Texas
8574,32.39,95866554,Trader Joes,Texas
8575,28.89,812183948,Trader Joes,Texas
8576,18.59,115104280,Trader Joes,Texas
8577,16.79,234033889,Trader Joes,Texas
8578,1.89,888354959,Trader Joes,Texas
8579,56.19,751783597,Trader Joes,Texas
8580,10.29,702239031,Trader Joes,Texas
8581,26.19,98441419,Trader Joes,Texas
8582,11.79,447640332,Trader Joes,Texas
8583,49.19,702065059,Trader Joes,Texas
8584,23.19,986041768,Trader Joes,Texas
8585,43.39,525996730,Trader Joes,Texas
8586,43.79,325836526,Trader Joes,Texas
8587,16.79,144575642,Trader Joes,Texas
8588,18.09,876226151,Trader Joes,Texas
8589,14.39,763083923,Trader Joes,Texas
8590,32.89,637601085,Trader Joes,Texas
8591,23.49,531197407,Trader Joes,Texas
8592,24.79,507203618,Trader Joes,Texas
8593,25.49,929458444,Trader Joes,Texas
8594,21.39,54236183,Trader Joes,Texas
8595,2.89,651936351,Trader Joes,Texas
8596,33.09,939282782,Trader Joes,Texas
8597,19.49,678675568,Trader Joes,Texas
8598,41.69,836742374,Trader Joes,Texas
8599,2.99,44053660,Trader Joes,Texas
8600,37.59,433536637,Trader Joes,Texas
8601,48.99,845893087,Trader Joes,Texas
8602,45.89,723934665,Trader Joes,Texas
8603,7.69,21872584,Trader Joes,Texas
8604,16.49,459605874,Trader Joes,Texas
8605,28.49,430094535,Trader Joes,Texas
8606,29.69,132458395,Trader Joes,Texas
8607,35.39,396134202,Trader Joes,Texas
8608,17.09,874971914,Trader Joes,Texas
8609,23.59,891797170,Trader Joes,Texas
8610,8.59,526069074,Trader Joes,Texas
8611,10.59,849299370,Trader Joes,Texas
8612,32.69,66025021,Trader Joes,Texas
8613,17.19,955421336,Trader Joes,Texas
8614,56.79,838460068,Trader Joes,Texas
8615,10.59,358265858,Trader Joes,Texas
8616,40.49,276263379,Trader Joes,Texas
8617,31.89,736362595,Trader Joes,Texas
8618,46.29,886105169,Trader Joes,Texas
8619,45.39,879777546,Trader Joes,Texas
8620,33.89,658435562,Trader Joes,Texas
8621,53.59,582451335,Trader Joes,Texas
8622,30.49,271202170,Trader Joes,Texas
8623,9.39,564014969,Trader Joes,Texas
8624,42.29,70324549,Trader Joes,Texas
8625,4.99,513172706,Trader Joes,Texas
8626,44.99,817674221,Trader Joes,Texas
8627,18.29,927693101,Trader Joes,Texas
8628,57.19,676268953,Trader Joes,Texas
8629,28.79,327470693,Trader Joes,Texas
8630,7.29,672429356,Trader Joes,Texas
8631,28.59,142252924,Trader Joes,Texas
8632,18.69,585091176,Trader Joes,Texas
8633,30.19,325885139,Trader Joes,Texas
8634,43.89,688174297,Trader Joes,Texas
8635,35.79,164485660,Trader Joes,Texas
8636,33.19,481195187,Trader Joes,Texas
8637,36.09,981620604,Trader Joes,Texas
8638,9.19,565170341,Trader Joes,Texas
8639,43.19,549873373,Trader Joes,Texas
8640,50.59,881311707,Trader Joes,Texas
8641,41.09,514730047,Trader Joes,Texas
8642,26.69,283434497,Trader Joes,Texas
8643,16.59,25313327,Trader Joes,Texas
8644,26.09,481217425,Trader Joes,Texas
8645,25.69,641131808,Trader Joes,Texas
8646,24.19,428456157,Trader Joes,Texas
8647,35.59,883713851,Trader Joes,Texas
8648,23.49,365630841,Trader Joes,Texas
8649,45.69,363461563,Trader Joes,Texas
8650,54.99,797375865,Trader Joes,Texas
8651,37.49,872889619,Trader Joes,Texas
8652,27.19,843645850,Trader Joes,Texas
8653,37.79,536411687,Trader Joes,Texas
8654,31.39,614172105,Trader Joes,Texas
8655,24.59,186497742,Trader Joes,Texas
8656,23.59,912415151,Trader Joes,Texas
8657,39.09,205812283,Trader Joes,Texas
8658,17.19,16482322,Trader Joes,Texas
8659,49.69,768900012,Trader Joes,Texas
8660,29.09,375916960,Trader Joes,Texas
8661,54.69,936330605,Trader Joes,Texas
8662,50.59,367626432,Trader Joes,Texas
8663,39.69,285195716,Trader Joes,Texas
8664,52.99,350639776,Trader Joes,Texas
8665,28.69,942541787,Trader Joes,Texas
8666,36.49,238497653,Trader Joes,Texas
8667,9.29,628622442,Trader Joes,Texas
8668,6.19,746596885,Trader Joes,Texas
8669,50.09,627831552,Trader Joes,Texas
8670,19.19,588225773,Trader Joes,Texas
8671,18.19,943281894,Trader Joes,Texas
8672,52.49,319176479,Trader Joes,Texas
8673,54.29,94849573,Trader Joes,Texas
8674,42.69,895637329,Trader Joes,Texas
8675,31.19,977134983,Trader Joes,Texas
8676,45.59,303530277,Trader Joes,Texas
8677,39.89,584200676,Trader Joes,Texas
8678,33.39,992105314,Trader Joes,Texas
8679,56.89,873270447,Trader Joes,Texas
8680,1.29,509116779,Trader Joes,Texas
8681,39.09,339765937,Trader Joes,Texas
8682,12.99,375993782,Trader Joes,Texas
8683,42.29,173173585,Trader Joes,Texas
8684,36.49,904041295,Trader Joes,Texas
8685,37.99,769464973,Trader Joes,Texas
8686,44.39,791901779,Trader Joes,Texas
8687,52.99,899819893,Trader Joes,Texas
8688,6.09,338863686,Trader Joes,Texas
8689,32.19,743414051,Trader Joes,Texas
8690,11.19,95862680,Trader Joes,Texas
8691,32.59,964715239,Trader Joes,Texas
8692,8.09,93696286,Trader Joes,Texas
8693,2.99,69037528,Trader Joes,Texas
8694,16.99,850860889,Trader Joes,Texas
8695,10.29,708247357,Trader Joes,Texas
8696,19.89,617543188,Trader Joes,Texas
8697,38.89,995745822,Trader Joes,Texas
8698,55.79,130318597,Trader Joes,Texas
8699,1.59,45845527,Trader Joes,Texas
8700,15.59,421938798,Trader Joes,Texas
8701,26.09,129833275,Trader Joes,Texas
8702,28.79,764530996,Trader Joes,Texas
8703,50.29,300702726,Trader Joes,Texas
8704,53.69,112817865,Trader Joes,Texas
8705,8.29,226008184,Trader Joes,Texas
8706,50.89,970617307,Trader Joes,Texas
8707,15.59,635609352,Trader Joes,Texas
8708,38.59,475672709,Trader Joes,Texas
8709,54.99,266788198,Trader Joes,Texas
8710,43.19,606279907,Trader Joes,Texas
8711,23.59,859607186,Trader Joes,Texas
8712,26.09,278003538,Trader Joes,Texas
8713,18.59,745216676,Trader Joes,Texas
8714,15.29,252280717,Trader Joes,Texas
8715,26.09,857721983,Trader Joes,Texas
8716,7.89,71726448,Trader Joes,Texas
8717,56.09,161076622,Trader Joes,Texas
8718,4.79,449986246,Trader Joes,Texas
8719,52.49,827980895,Trader Joes,Texas
8720,27.79,361609713,Trader Joes,Texas
8721,27.99,535286391,Trader Joes,Texas
8722,18.19,723906184,Trader Joes,Texas
8723,7.19,234070455,Trader Joes,Texas
8724,6.89,744228999,Trader Joes,Texas
8725,7.59,760445497,Trader Joes,Texas
8726,20.09,435304991,Trader Joes,Texas
8727,41.69,583333446,Trader Joes,Texas
8728,16.49,922747986,Trader Joes,Texas
8729,37.29,38399923,Trader Joes,Texas
8730,47.19,826777526,Trader Joes,Texas
8731,18.29,744486125,Trader Joes,Texas
8732,43.29,821504223,Trader Joes,Texas
8733,25.79,840138489,Trader Joes,Texas
8734,16.19,917211564,Trader Joes,Texas
8735,47.59,888599847,Trader Joes,Texas
8736,30.89,119616993,Trader Joes,Texas
8737,2.79,371212986,Trader Joes,Texas
8738,2.99,906234211,Trader Joes,Texas
8739,36.59,113224794,Trader Joes,Texas
8740,53.39,218294289,Trader Joes,Texas
8741,7.29,832037986,Trader Joes,Texas
8742,45.79,246582548,Trader Joes,Texas
8743,55.29,876898615,Trader Joes,Texas
8744,42.69,544719559,Trader Joes,Texas
8745,39.29,853687097,Trader Joes,Texas
8746,35.49,574686428,Trader Joes,Texas
8747,10.19,571896895,Trader Joes,Texas
8748,35.99,221349675,Trader Joes,Texas
8749,17.39,24764365,Trader Joes,Texas
8750,19.29,557031026,Trader Joes,Texas
8751,19.79,361981249,Trader Joes,Texas
8752,50.89,83141336,Trader Joes,Texas
8753,8.89,740420827,Trader Joes,Texas
8754,48.99,86262532,Trader Joes,Texas
8755,52.29,26959766,Trader Joes,Texas
8756,33.59,244899396,Trader Joes,Texas
8757,18.09,308185637,Trader Joes,Texas
8758,50.29,765932940,Trader Joes,Texas
8759,47.39,742030365,Trader Joes,Texas
8760,12.69,930355523,Trader Joes,Texas
8761,47.99,963858888,Trader Joes,Texas
8762,28.09,197321036,Trader Joes,Texas
8763,34.09,460807284,Trader Joes,Texas
8764,3.69,75242878,Trader Joes,Texas
8765,41.09,340260209,Trader Joes,Texas
8766,49.59,737234743,Trader Joes,Texas
8767,37.79,443127155,Trader Joes,Texas
8768,24.49,265291556,Trader Joes,Texas
8769,51.89,899956196,Trader Joes,Texas
8770,39.09,541944658,Trader Joes,Texas
8771,28.39,364526351,Trader Joes,Texas
8772,7.59,748626363,Trader Joes,Texas
8773,21.89,739054494,Trader Joes,Texas
8774,47.19,374824958,Trader Joes,Texas
8775,8.69,725772193,Trader Joes,Texas
8776,14.69,667968672,Trader Joes,Texas
8777,18.79,683810722,Trader Joes,Texas
8778,18.29,213048650,Trader Joes,Texas
8779,16.49,599052834,Trader Joes,Texas
8780,49.29,466810890,Trader Joes,Texas
8781,36.69,509419735,Trader Joes,Texas
8782,30.29,57394222,Trader Joes,Texas
8783,35.49,489398729,Trader Joes,Texas
8784,38.79,365185443,Trader Joes,Texas
8785,2.89,421047592,Trader Joes,Texas
8786,2.89,17066659,Trader Joes,Texas
8787,5.19,22132676,Trader Joes,Texas
8788,51.39,778006625,Trader Joes,Texas
8789,32.89,445351739,Trader Joes,Texas
8790,5.09,363196884,Trader Joes,Texas
8791,47.99,637471150,Trader Joes,Texas
8792,9.99,736014357,Trader Joes,Texas
8793,27.69,204071291,Trader Joes,Texas
8794,32.29,599921977,Trader Joes,Texas
8795,56.09,976976235,Trader Joes,Texas
8796,23.29,627416688,Trader Joes,Texas
8797,14.39,338728090,Trader Joes,Texas
8798,8.19,949435750,Trader Joes,Texas
8799,16.99,978196729,Trader Joes,Texas
8800,30.29,988779486,Trader Joes,Texas
8801,25.59,488091787,Trader Joes,Texas
8802,36.99,250622702,Trader Joes,Texas
8803,41.89,592298415,Trader Joes,Texas
8804,38.59,312588009,Trader Joes,Texas
8805,16.99,708930835,Trader Joes,Texas
8806,49.89,486230490,Trader Joes,Texas
8807,44.69,223905761,Trader Joes,Texas
8808,49.19,429624919,Trader Joes,Texas
8809,39.09,112509592,Trader Joes,Texas
8810,29.69,327660050,Trader Joes,Texas
8811,32.59,516205909,Trader Joes,Texas
8812,19.49,819121025,Trader Joes,Texas
8813,55.59,254804864,Trader Joes,Texas
8814,21.69,105664025,Trader Joes,Texas
8815,36.39,431156925,Trader Joes,Texas
8816,54.29,884354350,Trader Joes,Texas
8817,52.09,284293391,Trader Joes,Texas
8818,37.79,678530217,Trader Joes,Texas
8819,49.59,405684153,Trader Joes,Texas
8820,21.89,61278034,Trader Joes,Texas
8821,53.99,591915659,Trader Joes,Texas
8822,39.19,866416138,Trader Joes,Texas
8823,16.49,496444498,Trader Joes,Texas
8824,24.89,57714338,Trader Joes,Texas
8825,13.39,136528713,Trader Joes,Texas
8826,22.19,245619737,Trader Joes,Texas
8827,42.59,615706094,Trader Joes,Texas
8828,39.49,74029795,Trader Joes,Texas
8829,5.99,918833743,Trader Joes,Texas
8830,25.89,151145905,Trader Joes,Texas
8831,25.29,882672998,Trader Joes,Texas
8832,50.49,952287274,Trader Joes,Texas
8833,56.59,584598491,Trader Joes,Texas
8834,26.29,654081535,Trader Joes,Texas
8835,28.29,354630366,Trader Joes,Texas
8836,50.99,81313305,Trader Joes,Texas
8837,27.39,472559312,Trader Joes,Texas
8838,17.19,870721732,Trader Joes,Texas
8839,8.39,127887048,Trader Joes,Texas
8840,38.49,127838957,Trader Joes,Texas
8841,27.99,16900911,Trader Joes,Texas
8842,23.89,311693284,Trader Joes,Texas
8843,43.59,690392986,Trader Joes,Texas
8844,17.69,565021540,Trader Joes,Texas
8845,28.19,653798822,Trader Joes,Texas
8846,29.19,839680734,Trader Joes,Texas
8847,20.89,896138462,Trader Joes,Texas
8848,10.79,259287413,Trader Joes,Texas
8849,54.59,945973686,Trader Joes,Texas
8850,41.89,174429227,Trader Joes,Texas
8851,57.29,421176959,Trader Joes,Texas
8852,54.19,27866264,Trader Joes,Texas
8853,24.49,388197861,Trader Joes,Texas
8854,3.59,749696942,Trader Joes,Texas
8855,53.79,144644625,Trader Joes,Texas
8856,15.49,582214622,Trader Joes,Texas
8857,41.59,690308756,Trader Joes,Texas
8858,8.79,768628469,Trader Joes,Texas
8859,35.09,554753210,Trader Joes,Texas
8860,11.69,44385546,Trader Joes,Texas
8861,53.59,917901226,Trader Joes,Texas
8862,10.09,633357974,Trader Joes,Texas
8863,26.99,678539677,Trader Joes,Texas
8864,35.09,90756884,Trader Joes,Texas
8865,56.59,946880003,Trader Joes,Texas
8866,52.19,432934258,Trader Joes,Texas
8867,26.59,277014097,Trader Joes,Texas
8868,28.59,812264326,Trader Joes,Texas
8869,0.79,557637639,Trader Joes,Texas
8870,7.99,371889838,Trader Joes,Texas
8871,6.19,514805290,Trader Joes,Texas
8872,16.09,386428225,Trader Joes,Texas
8873,36.99,897422303,Trader Joes,Texas
8874,3.29,353556196,Trader Joes,Texas
8875,48.19,406039511,Trader Joes,Texas
8876,47.29,388544851,Trader Joes,Texas
8877,36.19,827898456,Trader Joes,Texas
8878,47.99,48013704,Trader Joes,Texas
8879,27.69,416414679,Trader Joes,Texas
8880,1.79,285638116,Trader Joes,Texas
8881,40.49,804094528,Trader Joes,Texas
8882,31.69,248544810,Trader Joes,Texas
8883,33.99,81927167,Trader Joes,Texas
8884,14.99,110354720,Trader Joes,Texas
8885,30.29,440309024,Trader Joes,Texas
8886,18.59,285189163,Trader Joes,Texas
8887,15.79,446836510,Trader Joes,Texas
8888,21.19,690451660,Trader Joes,Texas
8889,26.99,975326196,Trader Joes,Texas
8890,19.49,680584021,Trader Joes,Texas
8891,19.69,220433295,Trader Joes,Texas
8892,3.49,205698731,Trader Joes,Texas
8893,47.09,342897052,Trader Joes,Texas
8894,2.39,302256456,Trader Joes,Texas
8895,42.99,298558534,Trader Joes,Texas
8896,27.99,171858013,Trader Joes,Texas
8897,50.59,124091247,Trader Joes,Texas
8898,33.59,980564443,Trader Joes,Texas
8899,38.19,808274867,Trader Joes,Texas
8900,33.09,171059624,Trader Joes,Texas
8901,48.89,505307561,Trader Joes,Texas
8902,7.69,555173446,Trader Joes,Texas
8903,30.49,652377244,Trader Joes,Texas
8904,47.09,749133422,Trader Joes,Texas
8905,18.49,312567137,Trader Joes,Texas
8906,55.89,353626798,Trader Joes,Texas
8907,29.99,783399454,Trader Joes,Texas
8908,33.19,542244776,Trader Joes,Texas
8909,14.19,434688119,Trader Joes,Texas
8910,44.09,958465158,Trader Joes,Texas
8911,18.39,113921219,Trader Joes,Texas
8912,31.09,468699741,Trader Joes,Texas
8913,43.19,965370690,Trader Joes,Texas
8914,38.69,479749486,Trader Joes,Texas
8915,13.39,643610475,Trader Joes,Texas
8916,21.59,728311671,Trader Joes,Texas
8917,50.19,441404447,Trader Joes,Texas
8918,36.69,757501813,Trader Joes,Texas
8919,17.19,538593323,Trader Joes,Texas
8920,5.09,886012244,Trader Joes,Texas
8921,54.39,995798889,Trader Joes,Texas
8922,38.89,414105716,Trader Joes,Texas
8923,1.59,694468735,Trader Joes,Texas
8924,39.69,54548062,Trader Joes,Texas
8925,47.39,685061388,Trader Joes,Texas
8926,56.79,165324638,Trader Joes,Texas
8927,50.09,746763504,Trader Joes,Texas
8928,53.89,841392681,Trader Joes,Texas
8929,51.89,731963540,Trader Joes,Texas
8930,19.39,912873332,Trader Joes,Texas
8931,10.39,994344572,Trader Joes,Texas
8932,17.59,766810433,Trader Joes,Texas
8933,14.89,907400779,Trader Joes,Texas
8934,25.99,757630984,Trader Joes,Texas
8935,50.69,999185078,Trader Joes,Texas
8936,12.79,142231691,Trader Joes,Texas
8937,13.99,574169049,Trader Joes,Texas
8938,29.89,541553073,Trader Joes,Texas
8939,5.59,786293238,Trader Joes,Texas
8940,11.99,523773926,Trader Joes,Texas
8941,13.09,456975266,Trader Joes,Texas
8942,42.69,981197816,Trader Joes,Texas
8943,25.89,574404121,Trader Joes,Texas
8944,23.59,549109328,Trader Joes,Texas
8945,53.99,111650456,Trader Joes,Texas
8946,7.59,60193187,Trader Joes,Texas
8947,34.99,376851918,Trader Joes,Texas
8948,40.09,700311165,Trader Joes,Texas
8949,52.69,857067649,Trader Joes,Texas
8950,16.39,931390073,Trader Joes,Texas
8951,49.49,849425547,Trader Joes,Texas
8952,2.19,200021055,Trader Joes,Texas
8953,12.59,426268457,Trader Joes,Texas
8954,31.99,785234168,Trader Joes,Texas
8955,27.39,810777505,Trader Joes,Texas
8956,56.99,276801250,Trader Joes,Texas
8957,25.49,774949377,Trader Joes,Texas
8958,31.09,698510708,Trader Joes,Texas
8959,9.89,477240979,Trader Joes,Texas
8960,36.99,383193164,Trader Joes,Texas
8961,40.79,193724353,Trader Joes,Texas
8962,48.89,932170886,Trader Joes,Texas
8963,37.89,827531126,Trader Joes,Texas
8964,17.89,928259579,Trader Joes,Texas
8965,44.19,620047925,Trader Joes,Texas
8966,4.69,649976289,Trader Joes,Texas
8967,39.39,963136610,Trader Joes,Texas
8968,33.99,213387822,Trader Joes,Texas
8969,7.49,340478827,Trader Joes,Texas
8970,36.69,303748850,Trader Joes,Texas
8971,42.89,992125856,Trader Joes,Texas
8972,43.69,963229417,Trader Joes,Texas
8973,50.59,298650567,Trader Joes,Texas
8974,14.89,702868026,Trader Joes,Texas
8975,48.39,300705072,Trader Joes,Texas
8976,34.89,163809044,Trader Joes,Texas
8977,18.09,690069404,Trader Joes,Texas
8978,37.79,700660531,Trader Joes,Texas
8979,24.39,87093736,Trader Joes,Texas
8980,35.59,596626474,Trader Joes,Texas
8981,39.69,583814806,Trader Joes,Texas
8982,14.99,714264288,Trader Joes,Texas
8983,26.29,397250295,Trader Joes,Texas
8984,10.29,26791818,Trader Joes,Texas
8985,23.89,376153383,Trader Joes,Texas
8986,2.19,784408530,Trader Joes,Texas
8987,19.59,106365705,Trader Joes,Texas
8988,56.39,302857528,Trader Joes,Texas
8989,15.49,303796970,Trader Joes,Texas
8990,8.99,265077864,Trader Joes,Texas
8991,34.09,253141402,Trader Joes,Texas
8992,20.19,944430721,Trader Joes,Texas
8993,25.09,505693127,Trader Joes,Texas
8994,56.19,625438627,Trader Joes,Texas
8995,47.69,35072231,Trader Joes,Texas
8996,19.79,568480217,Trader Joes,Texas
8997,46.09,101201265,Trader Joes,Texas
8998,2.89,864093895,Trader Joes,Texas
8999,54.39,193736714,Trader Joes,Texas
9000,47.19,145210517,Trader Joes,Texas
9001,11.19,996849471,Trader Joes,Texas
9002,11.49,218958254,Trader Joes,Texas
9003,46.19,436463728,Trader Joes,Texas
9004,47.59,311149036,Trader Joes,Texas
9005,4.39,266112120,Trader Joes,Texas
9006,35.19,392781848,Trader Joes,Texas
9007,14.09,789986401,Trader Joes,Texas
9008,12.99,604540867,Trader Joes,Texas
9009,51.99,802480036,Trader Joes,Texas
9010,35.29,587816654,Trader Joes,Texas
9011,23.89,878698622,Trader Joes,Texas
9012,12.99,278001228,Trader Joes,Texas
9013,13.59,926444424,Trader Joes,Texas
9014,31.69,771066892,Trader Joes,Texas
9015,10.59,286906735,Trader Joes,Texas
9016,33.89,109076038,Trader Joes,Texas
9017,31.29,165254790,Trader Joes,Texas
9018,26.29,19982129,Trader Joes,Texas
9019,1.99,226080317,Trader Joes,Texas
9020,27.49,45824749,Trader Joes,Texas
9021,15.89,674159443,Trader Joes,Texas
9022,14.49,25023603,Trader Joes,Texas
9023,48.49,681789308,Trader Joes,Texas
9024,0.79,604272498,Trader Joes,Texas
9025,32.09,238441424,Trader Joes,Texas
9026,39.69,187405236,Trader Joes,Texas
9027,13.29,251180255,Trader Joes,Texas
9028,11.79,708419030,Trader Joes,Texas
9029,12.39,581030587,Trader Joes,Texas
9030,51.09,272466316,Trader Joes,Texas
9031,21.79,39601228,Trader Joes,Texas
9032,53.69,357064541,Trader Joes,Texas
9033,21.89,795937333,Trader Joes,Texas
9034,35.99,614290704,Trader Joes,Texas
9035,48.79,273984951,Trader Joes,Texas
9036,21.29,646726630,Trader Joes,Texas
9037,16.99,363663062,Trader Joes,Texas
9038,53.79,587031338,Trader Joes,Texas
9039,41.99,790347148,Trader Joes,Texas
9040,22.79,612864775,Trader Joes,Texas
9041,42.99,546802474,Trader Joes,Texas
9042,13.79,325260449,Trader Joes,Texas
9043,9.39,905792642,Trader Joes,Texas
9044,41.49,849702242,Trader Joes,Texas
9045,37.99,514912132,Trader Joes,Texas
9046,50.09,304468559,Trader Joes,Texas
9047,6.59,227635624,Trader Joes,Texas
9048,19.19,124052151,Trader Joes,Texas
9049,31.19,750854309,Trader Joes,Texas
9050,2.49,592499340,Trader Joes,Texas
9051,33.59,53317855,Trader Joes,Texas
9052,37.29,95658838,Trader Joes,Texas
9053,25.29,654483249,Trader Joes,Texas
9054,2.89,699701113,Trader Joes,Texas
9055,30.79,299791600,Trader Joes,Texas
9056,4.69,236468029,Trader Joes,Texas
9057,16.09,765958220,Trader Joes,Texas
9058,31.39,545133835,Trader Joes,Texas
9059,37.09,243785066,Trader Joes,Texas
9060,46.59,887149013,Trader Joes,Texas
9061,31.09,130358296,Trader Joes,Texas
9062,56.49,614892418,Trader Joes,Texas
9063,43.49,753436797,Trader Joes,Texas
9064,27.39,55833407,Trader Joes,Texas
9065,22.29,645331356,Trader Joes,Texas
9066,51.49,545319478,Trader Joes,Texas
9067,36.09,503966459,Trader Joes,Texas
