,Price,UPC,Banner,Region
5317,55.59,437067209,Trader Joes,Kansas
5318,10.49,358265858,Trader Joes,Kansas
5319,14.09,470692001,Trader Joes,Kansas
5320,49.59,304468559,Trader Joes,Kansas
5321,10.19,708247357,Trader Joes,Kansas
5322,7.59,760445497,Trader Joes,Kansas
5323,16.19,471370637,Trader Joes,Kansas
5324,15.79,962420701,Trader Joes,Kansas
5325,10.69,643110527,Trader Joes,Kansas
5326,27.79,171858013,Trader Joes,Kansas
5327,30.59,476935693,Trader Joes,Kansas
5328,21.49,694669999,Trader Joes,Kansas
5329,2.49,86858655,Trader Joes,Kansas
5330,27.99,909199429,Trader Joes,Kansas
5331,45.39,62563085,Trader Joes,Kansas
5332,32.39,66025021,Trader Joes,Kansas
5333,25.19,929458444,Trader Joes,Kansas
5334,17.69,928259579,Trader Joes,Kansas
5335,53.49,549838046,Trader Joes,Kansas
5336,14.29,763083923,Trader Joes,Kansas
5337,12.49,575714399,Trader Joes,Kansas
5338,42.29,242743338,Trader Joes,Kansas
5339,19.29,819121025,Trader Joes,Kansas
5340,50.29,970617307,Trader Joes,Kansas
5341,33.69,860167579,Trader Joes,Kansas
5342,28.99,19911643,Trader Joes,Kansas
5343,26.89,843645850,Trader Joes,Kansas
5344,19.29,678675568,Trader Joes,Kansas
5345,37.19,709096794,Trader Joes,Kansas
5346,16.29,278354885,Trader Joes,Kansas
5347,12.69,252888653,Trader Joes,Kansas
5348,43.69,59479815,Trader Joes,Kansas
5349,20.19,129232150,Trader Joes,Kansas
5350,19.89,395515572,Trader Joes,Kansas
5351,54.39,545019950,Trader Joes,Kansas
5352,47.69,406039511,Trader Joes,Kansas
5353,28.99,644874729,Trader Joes,Kansas
5354,17.89,876226151,Trader Joes,Kansas
5355,46.19,169472387,Trader Joes,Kansas
5356,17.09,525505777,Trader Joes,Kansas
5357,33.19,189054973,Trader Joes,Kansas
5358,40.09,643048328,Trader Joes,Kansas
5359,4.89,659422945,Trader Joes,Kansas
5360,14.39,919110708,Trader Joes,Kansas
5361,8.19,226008184,Trader Joes,Kansas
5362,46.39,565229692,Trader Joes,Kansas
5363,28.49,500505797,Trader Joes,Kansas
5364,8.39,127887048,Trader Joes,Kansas
5365,32.89,403149940,Trader Joes,Kansas
5366,43.29,980113553,Trader Joes,Kansas
5367,15.29,582214622,Trader Joes,Kansas
5368,32.79,481195187,Trader Joes,Kansas
5369,48.79,466810890,Trader Joes,Kansas
5370,55.29,39408244,Trader Joes,Kansas
5371,14.29,338728090,Trader Joes,Kansas
5372,17.89,690069404,Trader Joes,Kansas
5373,49.09,438682627,Trader Joes,Kansas
5374,47.49,48013704,Trader Joes,Kansas
5375,38.49,152181269,Trader Joes,Kansas
5376,29.99,526212256,Trader Joes,Kansas
5377,44.39,43366358,Trader Joes,Kansas
5378,3.19,744789087,Trader Joes,Kansas
5379,27.39,416414679,Trader Joes,Kansas
5380,46.59,342897052,Trader Joes,Kansas
5381,23.29,437637358,Trader Joes,Kansas
5382,20.99,110497121,Trader Joes,Kansas
5383,40.09,742726716,Trader Joes,Kansas
5384,18.19,744486125,Trader Joes,Kansas
5385,7.79,850719150,Trader Joes,Kansas
5386,37.69,769464973,Trader Joes,Kansas
5387,11.69,447640332,Trader Joes,Kansas
5388,49.59,746763504,Trader Joes,Kansas
5389,48.39,505307561,Trader Joes,Kansas
5390,49.99,952287274,Trader Joes,Kansas
5391,4.19,864128161,Trader Joes,Kansas
5392,28.29,812264326,Trader Joes,Kansas
5393,39.09,564734116,Trader Joes,Kansas
5394,3.59,749696942,Trader Joes,Kansas
5395,13.59,373709792,Trader Joes,Kansas
5396,0.79,557637639,Trader Joes,Kansas
5397,49.29,531867954,Trader Joes,Kansas
5398,42.49,298558534,Trader Joes,Kansas
5399,26.09,397250295,Trader Joes,Kansas
5400,21.49,812817987,Trader Joes,Kansas
5401,45.39,394331468,Trader Joes,Kansas
5402,7.19,234070455,Trader Joes,Kansas
5403,7.69,207648093,Trader Joes,Kansas
5404,54.39,797375865,Trader Joes,Kansas
5405,12.09,634830299,Trader Joes,Kansas
5406,22.59,333967502,Trader Joes,Kansas
5407,30.79,750854309,Trader Joes,Kansas
5408,16.99,955421336,Trader Joes,Kansas
5409,1.89,375780233,Trader Joes,Kansas
5410,18.69,677674656,Trader Joes,Kansas
5411,2.89,651936351,Trader Joes,Kansas
5412,30.79,107865183,Trader Joes,Kansas
5413,49.79,300702726,Trader Joes,Kansas
5414,32.59,556223651,Trader Joes,Kansas
5415,15.69,674159443,Trader Joes,Kansas
5416,3.29,353556196,Trader Joes,Kansas
5417,50.19,131820869,Trader Joes,Kansas
5418,16.89,874971914,Trader Joes,Kansas
5419,4.59,236468029,Trader Joes,Kansas
5420,20.29,855000437,Trader Joes,Kansas
5421,31.99,333664376,Trader Joes,Kansas
5422,37.39,700660531,Trader Joes,Kansas
5423,34.89,161725486,Trader Joes,Kansas
5424,35.19,883713851,Trader Joes,Kansas
5425,6.59,647962512,Trader Joes,Kansas
5426,2.19,535529908,Trader Joes,Kansas
5427,10.49,286906735,Trader Joes,Kansas
5428,23.29,47158754,Trader Joes,Kansas
5429,43.89,905914857,Trader Joes,Kansas
5430,22.59,399409590,Trader Joes,Kansas
5431,34.29,286798599,Trader Joes,Kansas
5432,7.79,71726448,Trader Joes,Kansas
5433,45.39,723934665,Trader Joes,Kansas
5434,12.29,581030587,Trader Joes,Kansas
5435,35.39,583297806,Trader Joes,Kansas
5436,38.69,508453812,Trader Joes,Kansas
5437,54.89,132112942,Trader Joes,Kansas
5438,49.39,486230490,Trader Joes,Kansas
5439,52.19,857067649,Trader Joes,Kansas
5440,13.69,325260449,Trader Joes,Kansas
5441,31.89,959211839,Trader Joes,Kansas
5442,38.69,112509592,Trader Joes,Kansas
5443,53.79,884354350,Trader Joes,Kansas
5444,49.29,854689154,Trader Joes,Kansas
5445,53.79,506238955,Trader Joes,Kansas
5446,12.39,60042797,Trader Joes,Kansas
5447,53.89,236677062,Trader Joes,Kansas
5448,43.99,791901779,Trader Joes,Kansas
5449,2.29,243131192,Trader Joes,Kansas
5450,55.59,161076622,Trader Joes,Kansas
5451,30.49,299791600,Trader Joes,Kansas
5452,56.19,838460068,Trader Joes,Kansas
5453,37.29,229341656,Trader Joes,Kansas
5454,33.99,291765113,Trader Joes,Kansas
5455,26.59,953126270,Trader Joes,Kansas
5456,34.89,645118810,Trader Joes,Kansas
5457,3.99,484526970,Trader Joes,Kansas
5458,2.39,592499340,Trader Joes,Kansas
5459,18.99,588225773,Trader Joes,Kansas
5460,54.49,266788198,Trader Joes,Kansas
5461,43.29,764458897,Trader Joes,Kansas
5462,46.49,269161785,Trader Joes,Kansas
5463,2.79,371212986,Trader Joes,Kansas
5464,52.59,470178735,Trader Joes,Kansas
5465,38.29,479749486,Trader Joes,Kansas
5466,28.79,375916960,Trader Joes,Kansas
5467,40.09,276263379,Trader Joes,Kansas
5468,39.69,571419391,Trader Joes,Kansas
5469,7.69,296847415,Trader Joes,Kansas
5470,5.59,786293238,Trader Joes,Kansas
5471,24.59,894150291,Trader Joes,Kansas
5472,9.89,736014357,Trader Joes,Kansas
5473,40.89,842621232,Trader Joes,Kansas
5474,12.89,278001228,Trader Joes,Kansas
5475,13.79,339400596,Trader Joes,Kansas
5476,55.79,269567447,Trader Joes,Kansas
5477,43.49,688174297,Trader Joes,Kansas
5478,23.09,473279874,Trader Joes,Kansas
5479,23.59,878698622,Trader Joes,Kansas
5480,31.39,61566790,Trader Joes,Kansas
5481,35.09,687061455,Trader Joes,Kansas
5482,38.69,339765937,Trader Joes,Kansas
5483,18.29,554043945,Trader Joes,Kansas
5484,36.19,113224794,Trader Joes,Kansas
5485,2.99,44053660,Trader Joes,Kansas
5486,46.79,826777526,Trader Joes,Kansas
5487,33.29,529968586,Trader Joes,Kansas
5488,25.99,217512347,Trader Joes,Kansas
5489,45.09,303530277,Trader Joes,Kansas
5490,29.49,962019991,Trader Joes,Kansas
5491,53.29,144644625,Trader Joes,Kansas
5492,11.09,69584995,Trader Joes,Kansas
5493,29.99,57394222,Trader Joes,Kansas
5494,18.09,852479948,Trader Joes,Kansas
5495,3.59,47174618,Trader Joes,Kansas
5496,30.89,977134983,Trader Joes,Kansas
5497,32.99,831054514,Trader Joes,Kansas
5498,55.99,584598491,Trader Joes,Kansas
5499,10.99,373413450,Trader Joes,Kansas
5500,37.49,827531126,Trader Joes,Kansas
5501,12.39,77045464,Trader Joes,Kansas
5502,38.99,963136610,Trader Joes,Kansas
5503,32.99,73544548,Trader Joes,Kansas
5504,24.19,256001467,Trader Joes,Kansas
5505,9.99,633357974,Trader Joes,Kansas
5506,15.49,333868779,Trader Joes,Kansas
5507,9.09,565170341,Trader Joes,Kansas
5508,31.69,244294577,Trader Joes,Kansas
5509,37.39,514293895,Trader Joes,Kansas
5510,34.69,774342015,Trader Joes,Kansas
5511,13.69,125829867,Trader Joes,Kansas
5512,53.59,295208432,Trader Joes,Kansas
5513,2.89,17066659,Trader Joes,Kansas
5514,49.09,405684153,Trader Joes,Kansas
5515,14.59,667968672,Trader Joes,Kansas
5516,36.59,676939567,Trader Joes,Kansas
5517,29.39,132458395,Trader Joes,Kansas
5518,9.69,120290503,Trader Joes,Kansas
5519,14.79,702868026,Trader Joes,Kansas
5520,23.59,311693284,Trader Joes,Kansas
5521,17.79,594511101,Trader Joes,Kansas
5522,37.49,416642778,Trader Joes,Kansas
5523,19.79,58785197,Trader Joes,Kansas
5524,39.69,700311165,Trader Joes,Kansas
5525,43.29,146021511,Trader Joes,Kansas
5526,7.99,93696286,Trader Joes,Kansas
5527,36.69,172380215,Trader Joes,Kansas
5528,34.49,163809044,Trader Joes,Kansas
5529,55.99,492209870,Trader Joes,Kansas
5530,52.59,533704030,Trader Joes,Kansas
5531,25.79,129833275,Trader Joes,Kansas
5532,32.29,516205909,Trader Joes,Kansas
5533,46.99,685061388,Trader Joes,Kansas
5534,14.19,650943158,Trader Joes,Kansas
5535,23.29,99583114,Trader Joes,Kansas
5536,33.29,53317855,Trader Joes,Kansas
5537,28.19,430094535,Trader Joes,Kansas
5538,6.09,643629043,Trader Joes,Kansas
5539,53.39,841392681,Trader Joes,Kansas
5540,35.79,387431034,Trader Joes,Kansas
5541,48.29,224558960,Trader Joes,Kansas
5542,34.29,301161010,Trader Joes,Kansas
5543,6.69,157129774,Trader Joes,Kansas
5544,13.99,246585815,Trader Joes,Kansas
5545,28.59,812183948,Trader Joes,Kansas
5546,15.79,916097175,Trader Joes,Kansas
5547,33.69,81927167,Trader Joes,Kansas
5548,16.69,234033889,Trader Joes,Kansas
5549,40.89,938758588,Trader Joes,Kansas
5550,29.99,440309024,Trader Joes,Kansas
5551,20.89,63494206,Trader Joes,Kansas
5552,19.29,312735668,Trader Joes,Kansas
5553,54.79,692276824,Trader Joes,Kansas
5554,13.49,926444424,Trader Joes,Kansas
5555,46.79,506754007,Trader Joes,Kansas
5556,22.99,627416688,Trader Joes,Kansas
5557,26.49,503341824,Trader Joes,Kansas
5558,21.09,569684083,Trader Joes,Kansas
5559,40.09,831639757,Trader Joes,Kansas
5560,30.79,130358296,Trader Joes,Kansas
5561,3.39,165526080,Trader Joes,Kansas
5562,16.19,931390073,Trader Joes,Kansas
5563,9.79,477240979,Trader Joes,Kansas
5564,19.29,680584021,Trader Joes,Kansas
5565,55.59,751783597,Trader Joes,Kansas
5566,48.39,60912855,Trader Joes,Kansas
5567,37.79,808274867,Trader Joes,Kansas
5568,26.19,518047270,Trader Joes,Kansas
5569,37.09,872889619,Trader Joes,Kansas
5570,31.59,240879755,Trader Joes,Kansas
5571,16.59,144575642,Trader Joes,Kansas
5572,4.59,649976289,Trader Joes,Kansas
5573,38.09,641701426,Trader Joes,Kansas
5574,39.49,508604923,Trader Joes,Kansas
5575,36.19,44276570,Trader Joes,Kansas
5576,1.59,770347410,Trader Joes,Kansas
5577,23.69,376153383,Trader Joes,Kansas
5578,31.59,736362595,Trader Joes,Kansas
5579,39.69,975793603,Trader Joes,Kansas
5580,4.89,872082334,Trader Joes,Kansas
5581,41.29,836742374,Trader Joes,Kansas
5582,18.09,213048650,Trader Joes,Kansas
5583,55.49,976976235,Trader Joes,Kansas
5584,22.79,627807402,Trader Joes,Kansas
5585,34.29,212886542,Trader Joes,Kansas
5586,56.59,768879663,Trader Joes,Kansas
5587,43.69,620047925,Trader Joes,Kansas
5588,51.29,214212433,Trader Joes,Kansas
5589,50.19,655347860,Trader Joes,Kansas
5590,29.39,56176612,Trader Joes,Kansas
5591,42.59,830115263,Trader Joes,Kansas
5592,27.09,810777505,Trader Joes,Kansas
5593,33.09,992105314,Trader Joes,Kansas
5594,11.19,927312846,Trader Joes,Kansas
5595,56.59,220677427,Trader Joes,Kansas
5596,23.59,336912254,Trader Joes,Kansas
5597,54.59,383815591,Trader Joes,Kansas
5598,51.39,802480036,Trader Joes,Kansas
5599,14.19,790024227,Trader Joes,Kansas
5600,28.59,300970093,Trader Joes,Kansas
5601,42.49,546802474,Trader Joes,Kansas
5602,37.39,678530217,Trader Joes,Kansas
5603,37.19,292740862,Trader Joes,Kansas
5604,9.29,564014969,Trader Joes,Kansas
5605,16.79,157966725,Trader Joes,Kansas
5606,35.69,988776021,Trader Joes,Kansas
5607,31.79,238441424,Trader Joes,Kansas
5608,31.69,785234168,Trader Joes,Kansas
5609,39.29,54548062,Trader Joes,Kansas
5610,46.59,749133422,Trader Joes,Kansas
5611,4.99,861024387,Trader Joes,Kansas
5612,8.99,825958722,Trader Joes,Kansas
5613,15.49,421938798,Trader Joes,Kansas
5614,38.79,866416138,Trader Joes,Kansas
5615,43.19,904714463,Trader Joes,Kansas
5616,8.49,222180587,Trader Joes,Kansas
5617,12.19,93351329,Trader Joes,Kansas
5618,8.89,265077864,Trader Joes,Kansas
5619,42.09,615706094,Trader Joes,Kansas
5620,7.79,489000444,Trader Joes,Kansas
5621,40.99,865020811,Trader Joes,Kansas
5622,36.09,904041295,Trader Joes,Kansas
5623,29.59,486482090,Trader Joes,Kansas
5624,43.19,323385020,Trader Joes,Kansas
5625,49.29,388544851,Safeway,Kansas
5626,34.49,481195187,Safeway,Kansas
5627,8.59,27595398,Safeway,Kansas
5628,20.89,395515572,Safeway,Kansas
5629,31.69,652377244,Safeway,Kansas
5630,54.29,284293391,Safeway,Kansas
5631,14.69,826771870,Safeway,Kansas
5632,32.39,698510708,Safeway,Kansas
5633,47.69,62563085,Safeway,Kansas
5634,28.19,927879675,Safeway,Kansas
5635,2.99,651936351,Safeway,Kansas
5636,22.79,61278034,Safeway,Kansas
5637,15.69,923891080,Safeway,Kansas
5638,24.49,576244412,Safeway,Kansas
5639,55.89,227818213,Safeway,Kansas
5640,17.49,234033889,Safeway,Kansas
5641,49.69,35072231,Safeway,Kansas
5642,29.79,812264326,Safeway,Kansas
5643,7.19,744228999,Safeway,Kansas
5644,22.59,694669999,Safeway,Kansas
5645,26.99,932864695,Safeway,Kansas
5646,38.19,303748850,Safeway,Kansas
5647,32.99,965083187,Safeway,Kansas
5648,39.29,536411687,Safeway,Kansas
5649,22.19,923314883,Safeway,Kansas
5650,32.39,468699741,Safeway,Kansas
5651,22.09,646726630,Safeway,Kansas
5652,32.29,130358296,Safeway,Kansas
5653,56.39,295208432,Safeway,Kansas
5654,12.89,581030587,Safeway,Kansas
5655,17.69,708930835,Safeway,Kansas
5656,49.39,685061388,Safeway,Kansas
5657,11.29,695599406,Safeway,Kansas
5658,21.99,690451660,Safeway,Kansas
5659,18.99,943281894,Safeway,Kansas
5660,51.39,534500231,Safeway,Kansas
5661,57.59,692276824,Safeway,Kansas
5662,2.99,699701113,Safeway,Kansas
5663,56.49,445250129,Safeway,Kansas
5664,41.29,583814806,Safeway,Kansas
5665,20.39,106365705,Safeway,Kansas
5666,18.79,876226151,Safeway,Kansas
5667,40.69,508453812,Safeway,Kansas
5668,1.89,888354959,Safeway,Kansas
5669,33.39,785234168,Safeway,Kansas
5670,16.29,333868779,Safeway,Kansas
5671,4.29,310069491,Safeway,Kansas
5672,56.69,436491453,Safeway,Kansas
5673,38.59,243785066,Safeway,Kansas
5674,1.99,60168857,Safeway,Kansas
5675,48.49,887149013,Safeway,Kansas
5676,52.89,83141336,Safeway,Kansas
5677,32.99,248544810,Safeway,Kansas
5678,16.29,421938798,Safeway,Kansas
5679,16.69,386428225,Safeway,Kansas
5680,29.09,535286391,Safeway,Kansas
5681,59.69,715494692,Safeway,Kansas
5682,55.79,917901226,Safeway,Kansas
5683,49.49,888599847,Safeway,Kansas
5684,52.39,300702726,Safeway,Kansas
5685,23.09,245619737,Safeway,Kansas
5686,57.39,383815591,Safeway,Kansas
5687,45.09,745790660,Safeway,Kansas
5688,47.89,698731992,Safeway,Kansas
5689,37.29,164485660,Safeway,Kansas
5690,19.19,420577775,Safeway,Kansas
5691,5.09,659422945,Safeway,Kansas
5692,28.59,45824749,Safeway,Kansas
5693,51.29,768303991,Safeway,Kansas
5694,4.99,551067349,Safeway,Kansas
5695,20.79,58785197,Safeway,Kansas
5696,54.09,802480036,Safeway,Kansas
5697,37.19,966176819,Safeway,Kansas
5698,44.09,70324549,Safeway,Kansas
5699,0.89,604272498,Safeway,Kansas
5700,0.89,499640947,Safeway,Kansas
5701,18.69,441168504,Safeway,Kansas
5702,10.39,736014357,Safeway,Kansas
5703,5.29,886012244,Safeway,Kansas
5704,15.49,702868026,Safeway,Kansas
5705,5.49,238245641,Safeway,Kansas
5706,18.19,583382498,Safeway,Kansas
5707,18.59,928259579,Safeway,Kansas
5708,38.19,237280009,Safeway,Kansas
5709,40.79,827631041,Safeway,Kansas
5710,50.09,406039511,Safeway,Kansas
5711,32.59,165254790,Safeway,Kansas
5712,52.49,242277190,Safeway,Kansas
5713,29.39,909199429,Safeway,Kansas
5714,29.29,653798822,Safeway,Kansas
5715,47.69,393028851,Safeway,Kansas
5716,26.79,450309449,Safeway,Kansas
5717,1.19,979616943,Safeway,Kansas
5718,48.19,780230660,Safeway,Kansas
5719,42.39,783899410,Safeway,Kansas
5720,57.09,616240709,Safeway,Kansas
5721,18.79,690069404,Safeway,Kansas
5722,18.39,565021540,Safeway,Kansas
5723,31.69,271202170,Safeway,Kansas
5724,20.19,130186387,Safeway,Kansas
5725,46.89,817674221,Safeway,Kansas
5726,12.49,523773926,Safeway,Kansas
5727,2.69,70848410,Safeway,Kansas
5728,0.99,278739906,Safeway,Kansas
5729,24.49,374144563,Safeway,Kansas
5730,18.39,48258595,Safeway,Kansas
5731,37.89,55404606,Safeway,Kansas
5732,30.99,962019991,Safeway,Kansas
5733,14.99,25023603,Safeway,Kansas
5734,41.29,870309366,Safeway,Kansas
5735,20.59,361981249,Safeway,Kansas
5736,28.79,416414679,Safeway,Kansas
5737,38.89,854985252,Safeway,Kansas
5738,58.19,932644749,Safeway,Kansas
5739,5.29,861024387,Safeway,Kansas
5740,19.49,683810722,Safeway,Kansas
5741,20.09,127821311,Safeway,Kansas
5742,10.59,633357974,Safeway,Kansas
5743,45.59,146021511,Safeway,Kansas
5744,52.19,746763504,Safeway,Kansas
5745,9.69,564014969,Safeway,Kansas
5746,20.79,617543188,Safeway,Kansas
5747,56.69,70124770,Safeway,Kansas
5748,55.99,144644625,Safeway,Kansas
5749,3.69,205698731,Safeway,Kansas
5750,10.59,571896895,Safeway,Kansas
5751,13.49,375993782,Safeway,Kansas
5752,7.59,832037986,Safeway,Kansas
5753,25.09,428456157,Safeway,Kansas
5754,49.09,374824958,Safeway,Kansas
5755,51.49,849425547,Safeway,Kansas
5756,20.29,680584021,Safeway,Kansas
5757,20.69,641206219,Safeway,Kansas
5758,59.29,873270447,Safeway,Kansas
5759,19.59,677674656,Safeway,Kansas
5760,35.79,920526931,Safeway,Kansas
5761,54.59,506732002,Safeway,Kansas
5762,23.19,645331356,Safeway,Kansas
5763,11.69,555531366,Safeway,Kansas
5764,6.39,311625369,Safeway,Kansas
5765,23.99,262051609,Safeway,Kansas
5766,29.79,142252924,Safeway,Kansas
5767,33.59,599921977,Safeway,Kansas
5768,5.09,383194572,Safeway,Kansas
5769,35.99,301161010,Safeway,Kansas
5770,13.19,930355523,Safeway,Kansas
5771,39.39,827531126,Safeway,Kansas
5772,52.69,367626432,Safeway,Kansas
5773,13.59,929137671,Safeway,Kansas
5774,25.59,186497742,Safeway,Kansas
5775,34.59,403149940,Safeway,Kansas
5776,39.59,769464973,Safeway,Kansas
5777,56.29,461128883,Safeway,Kansas
5778,7.19,827210689,Safeway,Kansas
5779,40.09,127838957,Safeway,Kansas
5780,58.59,269567447,Safeway,Kansas
5781,54.69,319176479,Safeway,Kansas
5782,23.49,106918220,Safeway,Kansas
5783,9.29,265077864,Safeway,Kansas
5784,54.99,795655973,Safeway,Kansas
5785,37.59,503966459,Safeway,Kansas
5786,52.19,627831552,Safeway,Kansas
5787,15.49,907400779,Safeway,Kansas
5788,33.29,829968022,Safeway,Kansas
5789,47.59,162356142,Safeway,Kansas
5790,46.59,43366358,Safeway,Kansas
5791,55.79,582451335,Safeway,Kansas
5792,40.99,963136610,Safeway,Kansas
5793,45.99,762710881,Safeway,Kansas
5794,38.19,757501813,Safeway,Kansas
5795,8.19,489000444,Safeway,Kansas
5796,23.99,230451071,Safeway,Kansas
5797,3.79,75242878,Safeway,Kansas
5798,27.89,697589645,Safeway,Kansas
5799,56.89,936330605,Safeway,Kansas
5800,56.19,714138116,Safeway,Kansas
5801,45.89,59479815,Safeway,Kansas
5802,11.69,69584995,Safeway,Kansas
5803,59.99,888666503,Safeway,Kansas
5804,59.29,158953776,Safeway,Kansas
5805,49.99,963858888,Safeway,Kansas
5806,19.19,113921219,Safeway,Kansas
5807,2.29,535529908,Safeway,Kansas
5808,38.79,38399923,Safeway,Kansas
5809,41.49,258597638,Safeway,Kansas
5810,29.49,354630366,Safeway,Kansas
5811,8.99,725772193,Safeway,Kansas
5812,52.69,861871758,Safeway,Kansas
5813,6.29,918833743,Safeway,Kansas
5814,14.89,650943158,Safeway,Kansas
5815,36.39,376851918,Safeway,Kansas
5816,39.09,314205929,Safeway,Kansas
5817,41.29,285195716,Safeway,Kansas
5818,32.79,240924482,Safeway,Kansas
5819,22.49,105664025,Safeway,Kansas
5820,4.59,266112120,Safeway,Kansas
5821,11.89,218958254,Safeway,Kansas
5822,42.69,340260209,Safeway,Kansas
5823,13.19,575714399,Safeway,Kansas
5824,31.09,486482090,Safeway,Kansas
5825,32.09,119616993,Safeway,Kansas
5826,17.49,726593797,Safeway,Kansas
5827,17.69,850860889,Safeway,Kansas
5828,58.19,950498192,Safeway,Kansas
5829,6.39,643629043,Safeway,Kansas
5830,27.39,19982129,Safeway,Kansas
5831,37.89,431156925,Safeway,Kansas
5832,56.39,27866264,Safeway,Kansas
5833,24.79,441772088,Safeway,Kansas
5834,55.99,818139689,Safeway,Kansas
5835,25.69,306137567,Safeway,Kansas
5836,51.19,702065059,Safeway,Kansas
5837,15.29,306887951,Safeway,Kansas
5838,20.59,568480217,Safeway,Kansas
5839,36.59,848280790,Safeway,Kansas
5840,50.79,60912855,Safeway,Kansas
5841,7.09,157129774,Safeway,Kansas
5842,55.59,726107443,Safeway,Kansas
5843,55.89,112817865,Safeway,Kansas
5844,51.99,270412866,Safeway,Kansas
5845,49.19,506754007,Safeway,Kansas
5846,21.29,447858500,Safeway,Kansas
5847,2.49,377295085,Safeway,Kansas
5848,44.69,200809424,Safeway,Kansas
5849,4.69,778682895,Safeway,Kansas
5850,22.09,110497121,Safeway,Kansas
5851,34.19,445351739,Safeway,Kansas
5852,56.19,111650456,Safeway,Kansas
5853,30.19,228431403,Safeway,Kansas
5854,5.29,16999755,Safeway,Kansas
5855,57.89,254804864,Safeway,Kansas
5856,3.59,16829288,Safeway,Kansas
5857,31.59,440309024,Safeway,Kansas
5858,6.89,647962512,Safeway,Kansas
5859,14.19,926444424,Safeway,Kansas
5860,33.89,842968031,Safeway,Kansas
5861,21.69,827352822,Safeway,Kansas
5862,6.19,598589918,Safeway,Kansas
5863,23.49,783845705,Safeway,Kansas
5864,4.39,488377803,Safeway,Kansas
5865,13.09,426268457,Safeway,Kansas
5866,9.59,579355486,Safeway,Kansas
5867,9.69,905792642,Safeway,Kansas
5868,27.69,277014097,Safeway,Kansas
5869,22.29,54236183,Safeway,Kansas
5870,15.59,110354720,Safeway,Kansas
5871,27.49,518047270,Safeway,Kansas
5872,26.89,840138489,Safeway,Kansas
5873,45.09,821504223,Safeway,Kansas
5874,45.79,201346142,Safeway,Kansas
5875,16.79,765958220,Safeway,Kansas
5876,35.49,845328666,Safeway,Kansas
5877,19.09,744486125,Safeway,Kansas
5878,28.49,472559312,Safeway,Kansas
5879,51.09,534498710,Safeway,Kansas
5880,33.19,736362595,Safeway,Kansas
5881,2.49,592499340,Safeway,Kansas
5882,42.99,938758588,Safeway,Kansas
5883,1.89,526328901,Safeway,Kansas
5884,24.49,360754991,Safeway,Kansas
5885,51.89,801329171,Safeway,Kansas
5886,12.29,447640332,Safeway,Kansas
5887,58.79,614892418,Safeway,Kansas
5888,51.69,438682627,Safeway,Kansas
5889,9.19,768628469,Safeway,Kansas
5890,29.89,332493471,Safeway,Kansas
5891,20.29,312735668,Safeway,Kansas
5892,40.69,339765937,Safeway,Kansas
5893,43.39,189565540,Safeway,Kansas
5894,12.09,44385546,Safeway,Kansas
5895,32.39,750854309,Safeway,Kansas
5896,51.89,854689154,Safeway,Kansas
5897,46.19,791901779,Safeway,Kansas
5898,40.69,541944658,Safeway,Kansas
5899,43.19,849702242,Safeway,Kansas
5900,23.09,700041439,Safeway,Kansas
5901,35.69,291765113,Safeway,Kansas
5902,48.79,538783344,Safeway,Kansas
5903,19.39,745216676,Safeway,Kansas
5904,14.49,339400596,Safeway,Kansas
5905,32.49,977134983,Safeway,Kansas
5906,26.29,882672998,Safeway,Kansas
5907,18.89,723906184,Safeway,Kansas
5908,50.49,200253393,Safeway,Kansas
5909,20.09,698832542,Safeway,Kansas
5910,36.29,163809044,Safeway,Kansas
5911,24.59,912415151,Safeway,Kansas
5912,51.59,299905463,Safeway,Kansas
5913,1.89,355520088,Safeway,Kansas
5914,1.59,694468735,Safeway,Kansas
5915,44.99,549873373,Safeway,Kansas
5916,7.99,21872584,Safeway,Kansas
5917,37.49,614290704,Safeway,Kansas
5918,25.89,57714338,Safeway,Kansas
5919,23.99,73570156,Safeway,Kansas
5920,26.59,488091787,Safeway,Kansas
5921,55.99,587031338,Safeway,Kansas
5922,3.29,744789087,Safeway,Kansas
5923,56.89,945973686,Safeway,Kansas
5924,39.39,405988807,Safeway,Kansas
5925,56.59,193736714,Safeway,Kansas
5926,38.79,95658838,Safeway,Kansas
5927,30.39,839680734,Safeway,Kansas
5928,23.59,268588472,Safeway,Kansas
5929,36.29,998831540,Safeway,Kansas
5930,44.39,544719559,Safeway,Kansas
5931,53.19,272466316,Safeway,Kansas
5932,32.69,614172105,Safeway,Kansas
5933,36.69,587816654,Safeway,Kansas
5934,40.69,112509592,Safeway,Kansas
5935,45.19,525996730,Safeway,Kansas
5936,13.79,762977091,Safeway,Kansas
5937,17.89,955421336,Safeway,Kansas
5938,25.39,87093736,Safeway,Kansas
5939,39.89,607409332,Safeway,Kansas
5940,6.49,416724552,Safeway,Kansas
5941,29.19,171858013,Safeway,Kansas
5942,46.99,395790602,Safeway,Kansas
5943,24.49,47158754,Safeway,Kansas
5944,3.09,17066659,Safeway,Kansas
5945,39.79,615121896,Safeway,Kansas
5946,56.59,506238955,Safeway,Kansas
5947,34.59,542244776,Safeway,Kansas
5948,47.59,363461563,Safeway,Kansas
5949,36.49,774342015,Safeway,Kansas
5950,40.99,555275616,Safeway,Kansas
5951,47.69,394331468,Safeway,Kansas
5952,45.49,904714463,Safeway,Kansas
