,Price,UPC,Banner,Region
2041,3.09,651936351,Wegmans,New York
2042,54.59,802480036,Wegmans,New York
2043,45.39,965370690,Wegmans,New York
2044,54.49,214212433,Wegmans,New York
2045,3.79,749696942,Wegmans,New York
2046,27.49,278003538,Wegmans,New York
2047,20.39,130186387,Wegmans,New York
2048,39.49,990258086,Wegmans,New York
2049,3.59,165526080,Wegmans,New York
2050,5.49,22132676,Wegmans,New York
2051,1.99,60168857,Wegmans,New York
2052,6.09,866698043,Wegmans,New York
2053,45.19,683028909,Wegmans,New York
2054,20.29,698832542,Wegmans,New York
2055,31.99,652377244,Wegmans,New York
2056,58.69,39408244,Wegmans,New York
2057,52.39,801329171,Wegmans,New York
2058,32.09,271202170,Wegmans,New York
2059,13.69,375993782,Wegmans,New York
2060,3.09,906234211,Wegmans,New York
2061,11.69,835966795,Wegmans,New York
2062,56.49,357064541,Wegmans,New York
2063,0.89,499640947,Wegmans,New York
2064,10.09,256906423,Wegmans,New York
2065,22.69,612017146,Wegmans,New York
2066,42.59,742726716,Wegmans,New York
2067,27.19,714768657,Wegmans,New York
2068,45.99,870595943,Wegmans,New York
2069,50.99,681789308,Wegmans,New York
2070,28.89,55833407,Wegmans,New York
2071,3.99,554693845,Wegmans,New York
2072,27.79,256779462,Wegmans,New York
2073,12.99,426909634,Wegmans,New York
2074,38.29,431156925,Wegmans,New York
2075,9.09,987897892,Wegmans,New York
2076,37.19,396134202,Wegmans,New York
2077,33.29,248544810,Wegmans,New York
2078,32.69,130358296,Wegmans,New York
2079,31.49,486482090,Wegmans,New York
2080,59.69,160430177,Wegmans,New York
2081,13.19,60042797,Wegmans,New York
2082,9.39,265077864,Wegmans,New York
2083,2.99,864093895,Wegmans,New York
2084,1.19,372268051,Wegmans,New York
2085,57.19,995798889,Wegmans,New York
2086,49.99,888599847,Wegmans,New York
2087,46.39,59479815,Wegmans,New York
2088,37.19,687061455,Wegmans,New York
2089,3.49,353556196,Wegmans,New York
2090,22.09,899571200,Wegmans,New York
2091,45.39,549873373,Wegmans,New York
2092,48.19,394331468,Wegmans,New York
2093,17.19,931390073,Wegmans,New York
2094,4.69,778682895,Wegmans,New York
2095,28.29,953126270,Wegmans,New York
2096,24.29,262051609,Wegmans,New York
2097,12.89,952635660,Wegmans,New York
2098,7.89,748626363,Wegmans,New York
2099,9.69,565170341,Wegmans,New York
2100,36.89,554753210,Wegmans,New York
2101,38.59,222633181,Wegmans,New York
2102,55.39,857067649,Wegmans,New York
2103,32.69,468699741,Wegmans,New York
2104,22.29,110497121,Wegmans,New York
2105,13.99,978164640,Wegmans,New York
2106,57.49,945973686,Wegmans,New York
2107,2.69,70848410,Wegmans,New York
2108,41.69,187405236,Wegmans,New York
2109,22.99,739054494,Wegmans,New York
2110,49.69,506754007,Wegmans,New York
2111,39.19,95658838,Wegmans,New York
2112,40.89,414105716,Wegmans,New York
2113,42.59,276263379,Wegmans,New York
2114,31.29,132458395,Wegmans,New York
2115,35.79,860167579,Wegmans,New York
2116,46.39,620047925,Wegmans,New York
2117,16.99,917211564,Wegmans,New York
2118,27.19,840138489,Wegmans,New York
2119,38.39,113224794,Wegmans,New York
2120,18.99,690069404,Wegmans,New York
2121,21.39,118708197,Wegmans,New York
2122,59.39,492209870,Wegmans,New York
2123,2.99,699701113,Wegmans,New York
2124,39.59,229341656,Wegmans,New York
2125,34.19,842968031,Wegmans,New York
2126,35.29,980564443,Wegmans,New York
2127,52.69,746763504,Wegmans,New York
2128,57.19,193736714,Wegmans,New York
2129,19.19,213048650,Wegmans,New York
2130,37.59,966176819,Wegmans,New York
2131,26.99,401436440,Wegmans,New York
2132,33.49,736362595,Wegmans,New York
2133,1.69,770347410,Wegmans,New York
2134,1.89,888354959,Wegmans,New York
2135,18.09,538593323,Wegmans,New York
2136,16.59,537045183,Wegmans,New York
2137,24.29,73570156,Wegmans,New York
2138,36.39,301161010,Wegmans,New York
2139,17.99,870721732,Wegmans,New York
2140,47.49,395790602,Wegmans,New York
2141,34.99,403149940,Wegmans,New York
2142,18.29,24764365,Wegmans,New York
2143,18.99,876226151,Wegmans,New York
2144,30.69,502816606,Wegmans,New York
2145,34.29,964715239,Wegmans,New York
2146,38.39,238497653,Wegmans,New York
2147,51.99,980150388,Wegmans,New York
2148,1.69,45845527,Wegmans,New York
2149,40.49,127838957,Wegmans,New York
2150,42.09,571419391,Wegmans,New York
2151,24.19,230451071,Wegmans,New York
2152,53.49,83141336,Wegmans,New York
2153,6.79,458350008,Wegmans,New York
2154,41.59,74029795,Wegmans,New York
2155,18.19,525505777,Wegmans,New York
2156,26.19,894150291,Wegmans,New York
2157,4.89,236468029,Wegmans,New York
2158,18.49,48258595,Wegmans,New York
2159,41.89,584200676,Wegmans,New York
2160,57.99,383815591,Wegmans,New York
2161,41.09,112509592,Wegmans,New York
2162,23.39,645331356,Wegmans,New York
2163,12.39,447640332,Wegmans,New York
2164,55.69,899819893,Wegmans,New York
2165,27.59,217512347,Wegmans,New York
2166,51.39,505307561,Wegmans,New York
2167,28.69,727229928,Wegmans,New York
2168,58.59,130318597,Wegmans,New York
2169,10.29,120290503,Wegmans,New York
2170,45.79,323385020,Wegmans,New York
2171,22.19,711957058,Wegmans,New York
2172,51.99,426540728,Wegmans,New York
2173,12.59,523773926,Wegmans,New York
2174,24.99,441772088,Wegmans,New York
2175,19.59,115104280,Wegmans,New York
2176,52.59,917100992,Wegmans,New York
2177,3.19,44053660,Wegmans,New York
2178,34.29,516205909,Wegmans,New York
2179,31.59,783399454,Wegmans,New York
2180,18.89,594511101,Wegmans,New York
2181,8.09,16729338,Wegmans,New York
2182,44.89,544719559,Wegmans,New York
2183,37.89,196109651,Wegmans,New York
2184,24.69,374144563,Wegmans,New York
2185,43.39,842621232,Wegmans,New York
2186,24.49,627416688,Wegmans,New York
2187,53.29,120596009,Wegmans,New York
2188,27.29,932864695,Wegmans,New York
2189,57.09,445250129,Wegmans,New York
2190,12.99,387815880,Wegmans,New York
2191,53.29,655347860,Wegmans,New York
2192,3.89,75242878,Wegmans,New York
2193,23.99,333967502,Wegmans,New York
2194,58.99,594035260,Wegmans,New York
2195,5.89,786293238,Wegmans,New York
2196,28.49,927879675,Wegmans,New York
2197,14.39,373709792,Wegmans,New York
2198,51.89,534500231,Wegmans,New York
2199,19.69,517769564,Wegmans,New York
2200,12.89,93351329,Wegmans,New York
2201,37.09,587816654,Wegmans,New York
2202,14.89,826771870,Wegmans,New York
2203,33.59,240879755,Wegmans,New York
2204,16.49,333868779,Wegmans,New York
2205,38.59,303748850,Wegmans,New York
2206,24.69,99583114,Wegmans,New York
2207,14.79,789986401,Wegmans,New York
2208,21.49,855000437,Wegmans,New York
2209,7.59,832037986,Wegmans,New York
2210,59.09,421428384,Wegmans,New York
2211,39.49,292740862,Wegmans,New York
2212,7.59,234070455,Wegmans,New York
2213,37.09,161725486,Wegmans,New York
2214,52.69,304468559,Wegmans,New York
2215,29.49,16900911,Wegmans,New York
2216,54.79,284293391,Wegmans,New York
2217,25.89,186497742,Wegmans,New York
2218,49.89,742030365,Wegmans,New York
2219,40.19,808274867,Wegmans,New York
2220,57.89,99830442,Wegmans,New York
2221,10.39,477240979,Wegmans,New York
2222,57.79,545019950,Wegmans,New York
2223,40.89,995745822,Wegmans,New York
2224,58.09,876898615,Wegmans,New York
2225,8.29,196407931,Wegmans,New York
2226,19.19,852479948,Wegmans,New York
2227,33.79,959211839,Wegmans,New York
2228,17.89,978196729,Wegmans,New York
2229,37.49,321012038,Wegmans,New York
2230,48.69,886105169,Wegmans,New York
2231,24.79,859607186,Wegmans,New York
2232,55.29,504139198,Wegmans,New York
2233,32.79,977134983,Wegmans,New York
2234,13.69,437172755,Wegmans,New York
2235,30.79,644874729,Wegmans,New York
2236,31.89,440309024,Wegmans,New York
2237,33.29,965083187,Wegmans,New York
2238,34.09,95866554,Wegmans,New York
2239,2.29,784408530,Wegmans,New York
2240,43.19,514730047,Wegmans,New York
2241,5.09,383194572,Wegmans,New York
2242,35.09,992105314,Wegmans,New York
2243,4.39,864128161,Wegmans,New York
2244,55.49,88576101,Wegmans,New York
2245,38.59,237280009,Wegmans,New York
2246,45.99,980113553,Wegmans,New York
2247,30.29,764530996,Wegmans,New York
2248,37.89,221349675,Wegmans,New York
2249,8.09,207648093,Wegmans,New York
2250,37.79,614290704,Wegmans,New York
2251,42.09,700311165,Wegmans,New York
2252,35.89,460807284,Wegmans,New York
2253,59.69,838460068,Wegmans,New York
2254,6.99,647962512,Wegmans,New York
2255,10.79,702239031,Wegmans,New York
2256,8.39,371889838,Wegmans,New York
2257,14.89,434688119,Wegmans,New York
2258,44.09,790347148,Wegmans,New York
2259,27.39,129833275,Wegmans,New York
2260,38.99,243785066,Wegmans,New York
2261,13.79,456975266,Wegmans,New York
2262,27.79,518047270,Wegmans,New York
2263,35.89,253141402,Wegmans,New York
2264,16.29,805082512,Wegmans,New York
2265,52.89,300702726,Wegmans,New York
2266,52.19,438682627,Wegmans,New York
2267,15.19,763083923,Wegmans,New York
2268,5.59,238245641,Wegmans,New York
2269,2.39,243131192,Wegmans,New York
2270,33.69,785234168,Wegmans,New York
2271,31.79,325885139,Wegmans,New York
2272,37.29,106599165,Wegmans,New York
2273,39.19,38399923,Wegmans,New York
2274,52.39,531867954,Wegmans,New York
2275,57.29,773828271,Wegmans,New York
2276,8.09,296847415,Wegmans,New York
2277,58.99,437067209,Wegmans,New York
2278,32.99,314756902,Wegmans,New York
2279,36.99,392781848,Wegmans,New York
2280,17.99,874971914,Wegmans,New York
2281,59.29,456113225,Wegmans,New York
2282,35.39,244899396,Wegmans,New York
2283,33.89,743414051,Wegmans,New York
2284,47.19,557394018,Wegmans,New York
2285,8.09,21872584,Wegmans,New York
2286,7.29,827210689,Wegmans,New York
2287,16.79,962420701,Wegmans,New York
2288,52.79,441404447,Wegmans,New York
2289,22.49,54236183,Wegmans,New York
2290,22.39,923314883,Wegmans,New York
2291,54.29,955026913,Wegmans,New York
2292,15.99,252280717,Wegmans,New York
2293,14.69,51294147,Wegmans,New York
2294,21.49,129232150,Wegmans,New York
2295,7.99,737000536,Wegmans,New York
2296,23.89,509056495,Wegmans,New York
2297,56.49,65837987,Wegmans,New York
2298,41.39,963136610,Wegmans,New York
2299,15.19,338728090,Wegmans,New York
2300,36.79,774342015,Wegmans,New York
2301,23.69,783845705,Wegmans,New York
2302,33.79,238441424,Wegmans,New York
2303,37.39,768547166,Wegmans,New York
2304,26.59,685715810,Wegmans,New York
2305,24.79,891797170,Wegmans,New York
2306,3.49,376311065,Wegmans,New York
2307,25.19,376153383,Wegmans,New York
2308,18.49,848007798,Wegmans,New York
2309,52.29,768900012,Wegmans,New York
2310,1.19,979616943,Wegmans,New York
2311,57.59,162045248,Wegmans,New York
2312,50.99,200253393,Wegmans,New York
2313,19.09,723906184,Wegmans,New York
2314,41.69,285195716,Wegmans,New York
2315,3.79,47174618,Wegmans,New York
2316,9.79,673299284,Wegmans,New York
2317,57.69,881539712,Wegmans,New York
2318,18.79,928259579,Wegmans,New York
2319,41.09,541944658,Wegmans,New York
2320,19.49,543464804,Wegmans,New York
2321,41.49,564734116,Wegmans,New York
2322,56.59,897021614,Wegmans,New York
2323,58.79,932644749,Wegmans,New York
2324,16.39,740153739,Wegmans,New York
2325,14.59,125829867,Wegmans,New York
2326,2.69,86858655,Wegmans,New York
2327,15.09,790024227,Wegmans,New York
2328,47.59,883647960,Wegmans,New York
2329,18.39,583382498,Wegmans,New York
2330,20.09,124052151,Wegmans,New York
2331,0.79,902552274,Wegmans,New York
2332,9.29,768628469,Wegmans,New York
2333,36.79,376851918,Wegmans,New York
2334,20.59,826114350,Wegmans,New York
2335,2.49,302256456,Wegmans,New York
2336,54.09,305207870,Wegmans,New York
2337,51.49,86262532,Wegmans,New York
2338,4.89,649976289,Wegmans,New York
2339,14.09,136528713,Wegmans,New York
2340,32.89,165254790,Wegmans,New York
2341,51.29,451469731,Wegmans,New York
2342,17.29,496444498,Wegmans,New York
2343,60.29,715494692,Wegmans,New York
2344,27.59,98441419,Wegmans,New York
2345,48.69,971923169,Wegmans,New York
2346,11.09,358265858,Wegmans,New York
2347,7.09,157129774,Wegmans,New York
2348,7.99,529559570,Wegmans,New York
2349,8.69,27595398,Wegmans,New York
2350,30.39,300970093,Wegmans,New York
2351,19.69,683810722,Wegmans,New York
2352,51.69,429624919,Wegmans,New York
2353,6.49,643629043,Wegmans,New York
2354,27.29,574404121,Wegmans,New York
2355,36.19,920526931,Wegmans,New York
2356,39.79,405988807,Wegmans,New York
2357,27.59,154602616,Wegmans,New York
2358,6.89,227635624,Wegmans,New York
2359,49.49,342897052,Wegmans,New York
2360,9.69,579355486,Wegmans,New York
2361,41.99,508604923,Wegmans,New York
2362,11.79,996849471,Wegmans,New York
2363,59.89,276801250,Wegmans,New York
2364,52.19,457695472,Wegmans,New York
2365,15.49,667968672,Wegmans,New York
2366,21.29,480476230,Wegmans,New York
2367,0.89,604272498,Wegmans,New York
2368,56.69,111650456,Wegmans,New York
2369,59.39,614892418,Wegmans,New York
2370,38.89,897422303,Wegmans,New York
2371,29.39,535286391,Wegmans,New York
2372,43.59,849702242,Wegmans,New York
2373,45.89,690392986,Wegmans,New York
2374,34.09,373656227,Wegmans,New York
2375,56.59,587031338,Wegmans,New York
2376,39.59,842306029,Wegmans,New York
2377,23.39,700041439,Wegmans,New York
2378,29.29,361609713,Wegmans,New York
2379,49.89,685061388,Wegmans,New York
2380,45.29,830115263,Wegmans,New York
2381,53.59,81313305,Wegmans,New York
2382,46.99,223905761,Wegmans,New York
2383,36.69,998831540,Wegmans,New York
2384,45.19,546802474,Wegmans,New York
2385,49.39,269161785,Wegmans,New York
2386,45.09,992125856,Wegmans,New York
2387,23.99,856554674,Wegmans,New York
2388,41.89,311226396,Wegmans,New York
2389,37.29,489398729,Wegmans,New York
2390,16.49,215480572,Wegmans,New York
2391,39.39,872889619,Wegmans,New York
2392,60.09,768879663,Wegmans,New York
2393,55.49,514987291,Wegmans,New York
2394,13.69,604540867,Wegmans,New York
2395,10.89,994344572,Wegmans,New York
2396,25.99,306137567,Wegmans,New York
2397,57.79,797375865,Wegmans,New York
2398,57.89,38126522,Wegmans,New York
2399,51.79,466810890,Wegmans,New York
2400,53.79,272466316,Wegmans,New York
2401,14.09,643610475,Wegmans,New York
2402,5.79,163383455,Wegmans,New York
2403,59.19,269567447,Wegmans,New York
2404,42.49,643048328,Wegmans,New York
2405,59.09,625438627,Wegmans,New York
2406,2.29,200021055,Wegmans,New York
2407,11.39,695599406,Wegmans,New York
2408,35.09,73544548,Wegmans,New York
2409,39.29,310210791,Wegmans,New York
2410,19.49,285189163,Wegmans,New York
2411,35.79,81927167,Wegmans,New York
2412,19.29,744486125,Wegmans,New York
2413,9.09,821096485,Wegmans,New York
2414,46.49,762710881,Wegmans,New York
2415,50.49,48013704,Wegmans,New York
2416,27.99,277014097,Wegmans,New York
2417,27.69,654081535,Wegmans,New York
2418,47.29,346844734,Wegmans,New York
2419,29.59,653798822,Wegmans,New York
2420,33.59,182310151,Wegmans,New York
2421,56.99,295208432,Wegmans,New York
2422,26.59,882672998,Wegmans,New York
2423,55.59,629512894,Wegmans,New York
2424,11.79,98164748,Wegmans,New York
2425,17.99,793865483,Wegmans,New York
2426,15.29,919110708,Wegmans,New York
2427,42.19,975793603,Wegmans,New York
2428,41.89,311513952,Wegmans,New York
2429,40.59,864892235,Wegmans,New York
2430,24.79,437637358,Wegmans,New York
2431,32.49,476935693,Wegmans,New York
2432,59.89,873270447,Wegmans,New York
2433,32.69,698510708,Wegmans,New York
2434,18.59,565021540,Wegmans,New York
2435,24.39,986041768,Wegmans,New York
2436,32.49,119616993,Wegmans,New York
2437,56.29,582451335,Wegmans,New York
2438,26.49,23493525,Wegmans,New York
2439,27.19,400625108,Wegmans,New York
2440,21.09,435304991,Wegmans,New York
2441,15.69,907400779,Wegmans,New York
2442,35.29,53317855,Wegmans,New York
2443,10.89,708247357,Wegmans,New York
2444,21.49,447858500,Wegmans,New York
2445,59.69,165324638,Wegmans,New York
2446,15.49,885481376,Wegmans,New York
2447,8.79,226008184,Wegmans,New York
2448,43.59,865020811,Wegmans,New York
2449,6.69,296821950,Wegmans,New York
2450,40.29,607409332,Wegmans,New York
2451,17.69,726593797,Wegmans,New York
2452,17.79,850860889,Wegmans,New York
2453,24.79,912415151,Wegmans,New York
2454,12.09,218958254,Wegmans,New York
2455,48.49,391122766,Wegmans,New York
2456,39.69,700660531,Wegmans,New York
2457,51.49,79218866,Wegmans,New York
2458,20.39,151287985,Wegmans,New York
2459,47.09,43366358,Wegmans,New York
2460,41.69,583814806,Wegmans,New York
2461,52.69,627831552,Wegmans,New York
2462,20.99,641206219,Wegmans,New York
2463,1.59,762004012,Wegmans,New York
2464,21.99,896138462,Wegmans,New York
2465,48.19,62563085,Wegmans,New York
2466,56.69,841392681,Wegmans,New York
2467,5.29,68034486,Wegmans,New York
2468,3.59,701377201,Wegmans,New York
2469,13.99,762977091,Wegmans,New York
2470,41.09,508453812,Wegmans,New York
2471,17.69,144575642,Wegmans,New York
2472,16.79,916097175,Wegmans,New York
2473,3.09,622287285,Wegmans,New York
2474,20.19,588225773,Wegmans,New York
2475,49.69,826777526,Wegmans,New York
2476,51.29,273984951,Wegmans,New York
2477,18.89,441168504,Wegmans,New York
2478,2.49,646431619,Wegmans,New York
2479,8.99,526069074,Wegmans,New York
2480,45.99,764458897,Wegmans,New York
2481,23.99,612864775,Wegmans,New York
2482,19.59,745216676,Wegmans,New York
2483,50.09,22976162,Wegmans,New York
2484,43.79,189565540,Wegmans,New York
2485,59.99,981510405,Wegmans,New York
2486,24.79,836817411,Wegmans,New York
2487,35.09,831054514,Wegmans,New York
2488,41.69,870309366,Wegmans,New York
2489,18.49,766810433,Wegmans,New York
2490,55.59,795655973,Wegmans,New York
2491,3.59,798625113,Wegmans,New York
2492,17.89,708930835,Wegmans,New York
2493,20.19,94769945,Wegmans,New York
2494,4.39,310069491,Wegmans,New York
2495,18.09,16482322,Wegmans,New York
2496,27.19,151145905,Wegmans,New York
2497,1.89,355520088,Wegmans,New York
2498,33.39,61566790,Wegmans,New York
2499,25.69,256001467,Wegmans,New York
2500,37.89,503966459,Wegmans,New York
2501,38.99,172380215,Wegmans,New York
2502,30.09,812264326,Wegmans,New York
2503,28.89,45824749,Wegmans,New York
2504,57.69,616240709,Wegmans,New York
2505,52.99,568256903,Wegmans,New York
2506,11.39,643110527,Wegmans,New York
2507,34.59,556223651,Wegmans,New York
2508,25.49,894764703,Wegmans,New York
2509,48.59,436463728,Wegmans,New York
2510,55.69,350639776,Wegmans,New York
2511,30.39,812183948,Wegmans,New York
2512,20.49,312735668,Wegmans,New York
2513,43.39,938758588,Wegmans,New York
2514,57.49,936330605,Wegmans,New York
2515,4.39,790066655,Wegmans,New York
2516,15.79,923891080,Wegmans,New York
2517,37.59,583297806,Wegmans,New York
2518,17.69,234033889,Wegmans,New York
2519,3.69,205698731,Wegmans,New York
2520,43.79,690308756,Wegmans,New York
2521,37.49,354716417,Wegmans,New York
2522,34.79,939282782,Wegmans,New York
2523,28.49,644054876,Wegmans,New York
2524,28.49,832713642,Wegmans,New York
2525,48.19,393028851,Wegmans,New York
2526,39.69,678530217,Wegmans,New York
2527,34.59,637601085,Wegmans,New York
2528,34.59,445351739,Wegmans,New York
2529,39.69,443127155,Wegmans,New York
2530,51.69,534498710,Wegmans,New York
2531,56.49,227818213,Wegmans,New York
2532,28.79,472559312,Wegmans,New York
2533,37.99,981620604,Wegmans,New York
2534,7.89,340478827,Wegmans,New York
2535,45.69,753436797,Wegmans,New York
2536,26.99,641131808,Wegmans,New York
2537,19.49,554043945,Wegmans,New York
2538,43.89,836742374,Wegmans,New York
2539,7.19,744228999,Wegmans,New York
2540,1.99,375780233,Wegmans,New York
2541,15.69,702868026,Wegmans,New York
2542,19.89,352259734,Wegmans,New York
2543,39.59,433536637,Wegmans,New York
2544,6.49,746596885,Wegmans,New York
2545,49.59,145210517,Wegmans,New York
2546,30.89,165559469,Wegmans,New York
2547,19.19,927693101,Wegmans,New York
2548,41.19,827631041,Wegmans,New York
2549,21.09,395515572,Wegmans,New York
2550,4.19,822316142,Wegmans,New York
2551,45.39,813117592,Wegmans,New York
2552,46.39,275219414,Wegmans,New York
2553,4.29,484526970,Wegmans,New York
2554,8.99,713032211,Wegmans,New York
2555,45.29,581614281,Wegmans,New York
2556,6.29,918833743,Wegmans,New York
2557,31.79,57394222,Wegmans,New York
2558,5.39,363196884,Wegmans,New York
2559,53.19,861871758,Wegmans,New York
2560,19.09,943281894,Wegmans,New York
2561,15.79,714264288,Wegmans,New York
2562,22.39,646726630,Wegmans,New York
2563,7.69,672429356,Wegmans,New York
2564,30.39,115681900,Wegmans,New York
2565,12.39,708419030,Wegmans,New York
2566,54.49,15052612,Wegmans,New York
2567,13.09,218958254,Whole Foods,New York
2568,44.99,827631041,Whole Foods,New York
2569,56.89,299905463,Whole Foods,New York
2570,54.59,888599847,Whole Foods,New York
2571,60.49,514987291,Whole Foods,New York
2572,7.09,643629043,Whole Foods,New York
2573,61.59,227818213,Whole Foods,New York
2574,8.69,529559570,Whole Foods,New York
2575,2.19,60168857,Whole Foods,New York
2576,12.89,555531366,Whole Foods,New York
2577,52.89,391122766,Whole Foods,New York
2578,21.49,683810722,Whole Foods,New York
2579,61.59,112817865,Whole Foods,New York
2580,6.09,238245641,Whole Foods,New York
2581,65.09,838460068,Whole Foods,New York
2582,26.69,473279874,Whole Foods,New York
2583,19.69,793865483,Whole Foods,New York
2584,29.79,757630984,Whole Foods,New York
2585,56.99,768900012,Whole Foods,New York
2586,35.69,698510708,Whole Foods,New York
2587,38.89,213387822,Whole Foods,New York
2588,40.49,587816654,Whole Foods,New York
2589,9.49,226008184,Whole Foods,New York
2590,19.79,688858216,Whole Foods,New York
2591,8.39,381867389,Whole Foods,New York
2592,54.19,506754007,Whole Foods,New York
2593,60.69,629512894,Whole Foods,New York
2594,64.89,584598491,Whole Foods,New York
2595,48.99,895637329,Whole Foods,New York
2596,37.19,95866554,Whole Foods,New York
2597,29.29,488091787,Whole Foods,New York
2598,64.19,986134213,Whole Foods,New York
2599,14.19,581030587,Whole Foods,New York
2600,59.49,899956196,Whole Foods,New York
2601,42.99,709096794,Whole Foods,New York
2602,18.89,459605874,Whole Foods,New York
2603,30.99,678539677,Whole Foods,New York
2604,63.29,383815591,Whole Foods,New York
2605,32.99,500505797,Whole Foods,New York
2606,30.99,644054876,Whole Foods,New York
2607,24.39,923314883,Whole Foods,New York
2608,27.39,376153383,Whole Foods,New York
2609,20.69,876226151,Whole Foods,New York
2610,6.29,163383455,Whole Foods,New York
2611,0.89,604272498,Whole Foods,New York
2612,59.59,802480036,Whole Foods,New York
2613,2.49,535529908,Whole Foods,New York
2614,7.29,296821950,Whole Foods,New York
2615,14.49,930355523,Whole Foods,New York
2616,37.99,171059624,Whole Foods,New York
2617,1.09,278739906,Whole Foods,New York
2618,49.59,821504223,Whole Foods,New York
2619,28.29,306137567,Whole Foods,New York
2620,16.59,25023603,Whole Foods,New York
2621,37.49,66025021,Whole Foods,New York
2622,47.79,583333446,Whole Foods,New York
2623,55.59,300705072,Whole Foods,New York
2624,34.09,327660050,Whole Foods,New York
2625,10.59,565170341,Whole Foods,New York
2626,33.69,165559469,Whole Foods,New York
2627,53.49,169472387,Whole Foods,New York
2628,60.19,827980895,Whole Foods,New York
2629,48.59,70324549,Whole Foods,New York
2630,45.69,576506037,Whole Foods,New York
2631,19.69,955421336,Whole Foods,New York
2632,65.59,768879663,Whole Foods,New York
2633,51.39,43366358,Whole Foods,New York
2634,59.09,545319478,Whole Foods,New York
2635,63.19,99830442,Whole Foods,New York
2636,29.19,774949377,Whole Foods,New York
2637,63.09,797375865,Whole Foods,New York
2638,21.29,543464804,Whole Foods,New York
2639,43.19,229341656,Whole Foods,New York
2640,61.49,917901226,Whole Foods,New York
2641,12.19,358265858,Whole Foods,New York
2642,10.49,579355486,Whole Foods,New York
2643,28.49,57714338,Whole Foods,New York
2644,27.39,336912254,Whole Foods,New York
2645,16.29,434688119,Whole Foods,New York
2646,41.29,196109651,Whole Foods,New York
2647,47.79,836742374,Whole Foods,New York
2648,52.59,394331468,Whole Foods,New York
2649,40.19,90756884,Whole Foods,New York
2650,36.99,743414051,Whole Foods,New York
2651,47.29,842621232,Whole Foods,New York
2652,60.99,470178735,Whole Foods,New York
2653,43.59,758967619,Whole Foods,New York
2654,57.89,952287274,Whole Foods,New York
2655,32.59,430094535,Whole Foods,New York
2656,28.79,505693127,Whole Foods,New York
2657,5.79,861024387,Whole Foods,New York
2658,42.79,854985252,Whole Foods,New York
2659,11.79,702239031,Whole Foods,New York
2660,43.29,536411687,Whole Foods,New York
2661,58.09,131820869,Whole Foods,New York
2662,30.69,697589645,Whole Foods,New York
2663,53.99,342897052,Whole Foods,New York
2664,56.89,438682627,Whole Foods,New York
2665,36.69,244294577,Whole Foods,New York
2666,41.49,387431034,Whole Foods,New York
2667,56.79,426540728,Whole Foods,New York
2668,56.19,86262532,Whole Foods,New York
2669,19.49,978196729,Whole Foods,New York
2670,23.39,447858500,Whole Foods,New York
2671,19.19,144575642,Whole Foods,New York
2672,62.49,70124770,Whole Foods,New York
2673,55.69,200253393,Whole Foods,New York
2674,18.89,278354885,Whole Foods,New York
2675,27.39,878698622,Whole Foods,New York
2676,4.39,554693845,Whole Foods,New York
2677,62.99,545019950,Whole Foods,New York
2678,32.99,764530996,Whole Foods,New York
2679,28.39,507203618,Whole Foods,New York
2680,44.29,312588009,Whole Foods,New York
2681,31.19,843645850,Whole Foods,New York
2682,29.19,929458444,Whole Foods,New York
2683,35.59,107865183,Whole Foods,New York
2684,19.49,708930835,Whole Foods,New York
2685,55.09,637471150,Whole Foods,New York
2686,22.09,94769945,Whole Foods,New York
2687,10.19,740420827,Whole Foods,New York
2688,10.29,265077864,Whole Foods,New York
2689,29.29,352180692,Whole Foods,New York
2690,17.79,303796970,Whole Foods,New York
2691,16.19,246585815,Whole Foods,New York
2692,50.39,688174297,Whole Foods,New York
2693,50.09,963229417,Whole Foods,New York
2694,16.39,790024227,Whole Foods,New York
2695,60.89,533704030,Whole Foods,New York
2696,1.79,770347410,Whole Foods,New York
2697,50.29,325836526,Whole Foods,New York
2698,33.29,228431403,Whole Foods,New York
2699,17.89,740153739,Whole Foods,New York
2700,43.29,443127155,Whole Foods,New York
2701,16.49,338728090,Whole Foods,New York
2702,63.49,692276824,Whole Foods,New York
2703,50.69,620047925,Whole Foods,New York
2704,53.09,971923169,Whole Foods,New York
2705,16.29,470692001,Whole Foods,New York
2706,7.09,746596885,Whole Foods,New York
2707,56.79,441947799,Whole Foods,New York
2708,14.09,952635660,Whole Foods,New York
2709,31.39,472559312,Whole Foods,New York
2710,65.09,160430177,Whole Foods,New York
2711,65.59,676268953,Whole Foods,New York
2712,14.19,387815880,Whole Foods,New York
2713,32.59,364526351,Whole Foods,New York
2714,12.99,927312846,Whole Foods,New York
2715,2.89,70848410,Whole Foods,New York
2716,21.99,26132370,Whole Foods,New York
2717,7.79,157129774,Whole Foods,New York
2718,27.39,311693284,Whole Foods,New York
2719,62.79,162045248,Whole Foods,New York
2720,9.89,222180587,Whole Foods,New York
2721,15.59,926444424,Whole Foods,New York
2722,8.79,16729338,Whole Foods,New York
2723,14.89,437172755,Whole Foods,New York
2724,48.49,173173585,Whole Foods,New York
2725,37.29,842968031,Whole Foods,New York
2726,38.09,481195187,Whole Foods,New York
2727,16.49,763083923,Whole Foods,New York
2728,49.89,753436797,Whole Foods,New York
2729,48.89,544719559,Whole Foods,New York
2730,26.49,262051609,Whole Foods,New York
2731,31.29,727229928,Whole Foods,New York
