,Price,UPC,Banner,Region
672,11.49,477240979,Trader Joes,Northern California
673,3.29,541222561,Trader Joes,Northern California
674,66.39,676268953,Trader Joes,Northern California
675,38.99,980564443,Trader Joes,Northern California
676,43.39,310210791,Trader Joes,Northern California
677,35.19,440309024,Trader Joes,Northern California
678,58.19,304468559,Trader Joes,Northern California
679,61.69,470178735,Trader Joes,Northern California
680,14.29,93351329,Trader Joes,Northern California
681,29.79,641131808,Trader Joes,Northern California
682,54.29,789649867,Trader Joes,Northern California
683,22.59,819121025,Trader Joes,Northern California
684,37.69,95866554,Trader Joes,Northern California
685,42.89,250622702,Trader Joes,Northern California
686,57.69,768900012,Trader Joes,Northern California
687,42.49,44276570,Trader Joes,Northern California
688,41.99,387431034,Trader Joes,Northern California
689,63.89,266788198,Trader Joes,Northern California
690,40.79,392781848,Trader Joes,Northern California
691,20.09,688858216,Trader Joes,Northern California
692,31.39,644054876,Trader Joes,Northern California
693,66.19,981510405,Trader Joes,Northern California
694,23.49,480476230,Trader Joes,Northern California
695,64.29,692276824,Trader Joes,Northern California
696,17.49,714264288,Trader Joes,Northern California
697,39.49,81927167,Trader Joes,Northern California
698,8.79,748626363,Trader Joes,Northern California
699,7.09,643629043,Trader Joes,Northern California
700,2.49,784408530,Trader Joes,Northern California
701,45.69,853687097,Trader Joes,Northern California
702,46.09,285195716,Trader Joes,Northern California
703,32.99,364526351,Trader Joes,Northern California
704,63.19,436491453,Trader Joes,Northern California
705,42.89,897422303,Trader Joes,Northern California
706,58.69,952287274,Trader Joes,Northern California
707,43.29,95658838,Trader Joes,Northern California
708,1.79,762004012,Trader Joes,Northern California
709,65.19,835193761,Trader Joes,Northern California
710,62.89,295208432,Trader Joes,Northern California
711,41.59,164485660,Trader Joes,Northern California
712,66.39,768879663,Trader Joes,Northern California
713,59.19,81313305,Trader Joes,Northern California
714,38.69,831054514,Trader Joes,Northern California
715,40.19,286798599,Trader Joes,Northern California
716,35.19,526212256,Trader Joes,Northern California
717,58.19,627831552,Trader Joes,Northern California
718,41.79,221349675,Trader Joes,Northern California
719,8.89,21872584,Trader Joes,Northern California
720,0.99,557637639,Trader Joes,Northern California
721,29.59,361415663,Trader Joes,Northern California
722,41.49,958194401,Trader Joes,Northern California
723,5.59,383194572,Trader Joes,Northern California
724,66.89,888666503,Trader Joes,Northern California
725,34.49,132458395,Trader Joes,Northern California
726,37.09,829968022,Trader Joes,Northern California
727,41.89,988776021,Trader Joes,Northern California
728,36.99,736362595,Trader Joes,Northern California
729,9.99,987897892,Trader Joes,Northern California
730,37.19,785234168,Trader Joes,Northern California
731,46.09,54548062,Trader Joes,Northern California
732,56.69,60912855,Trader Joes,Northern California
733,9.09,71726448,Trader Joes,Northern California
734,52.29,817674221,Trader Joes,Northern California
735,2.99,70848410,Trader Joes,Northern California
736,10.69,579355486,Trader Joes,Northern California
737,36.09,130358296,Trader Joes,Northern California
738,30.69,518047270,Trader Joes,Northern California
739,28.19,894764703,Trader Joes,Northern California
740,58.89,120596009,Trader Joes,Northern California
741,21.09,943281894,Trader Joes,Northern California
742,13.09,927312846,Trader Joes,Northern California
743,43.09,172380215,Trader Joes,Northern California
744,46.99,804094528,Trader Joes,Northern California
745,39.09,244899396,Trader Joes,Northern California
746,28.39,256001467,Trader Joes,Northern California
747,44.69,641701426,Trader Joes,Northern California
748,39.39,213387822,Trader Joes,Northern California
749,37.39,959211839,Trader Joes,Northern California
750,43.49,872889619,Trader Joes,Northern California
751,13.69,447640332,Trader Joes,Northern California
752,48.29,690308756,Trader Joes,Northern California
753,27.29,47158754,Trader Joes,Northern California
754,17.09,885481376,Trader Joes,Northern California
755,63.99,495847520,Trader Joes,Northern California
756,54.19,287415946,Trader Joes,Northern California
757,51.49,442236507,Trader Joes,Northern California
758,52.39,395790602,Trader Joes,Northern California
759,4.89,790066655,Trader Joes,Northern California
760,15.59,136528713,Trader Joes,Northern California
761,12.59,695599406,Trader Joes,Northern California
762,31.69,727229928,Trader Joes,Northern California
763,18.69,765958220,Trader Joes,Northern California
764,57.19,466810890,Trader Joes,Northern California
765,46.49,571419391,Trader Joes,Northern California
766,16.39,246585815,Trader Joes,Northern California
767,14.79,142231691,Trader Joes,Northern California
768,45.09,321130189,Trader Joes,Northern California
769,53.19,494020899,Trader Joes,Northern California
770,23.39,944430721,Trader Joes,Northern California
771,51.59,791901779,Trader Joes,Northern California
772,19.09,599052834,Trader Joes,Northern California
773,57.89,531867954,Trader Joes,Northern California
774,51.19,958465158,Trader Joes,Northern California
775,46.59,975793603,Trader Joes,Northern California
776,61.49,350639776,Trader Joes,Northern California
777,43.79,514293895,Trader Joes,Northern California
778,35.79,299791600,Trader Joes,Northern California
779,20.99,876226151,Trader Joes,Northern California
780,17.69,252280717,Trader Joes,Northern California
781,33.39,500505797,Trader Joes,Northern California
782,52.99,303530277,Trader Joes,Northern California
783,15.09,243934119,Trader Joes,Northern California
784,66.09,873270447,Trader Joes,Northern California
785,46.39,676274385,Trader Joes,Northern California
786,16.59,790024227,Trader Joes,Northern California
787,59.39,272466316,Trader Joes,Northern California
788,41.59,451026029,Trader Joes,Northern California
789,44.79,475672709,Trader Joes,Northern California
790,20.99,817162115,Trader Joes,Northern California
791,7.69,647962512,Trader Joes,Northern California
792,36.39,614172105,Trader Joes,Northern California
793,62.69,549838046,Trader Joes,Northern California
794,30.09,932864695,Trader Joes,Northern California
795,60.09,176351627,Trader Joes,Northern California
796,42.99,383193164,Trader Joes,Northern California
797,38.49,481195187,Trader Joes,Northern California
798,64.79,39408244,Trader Joes,Northern California
799,46.19,311226396,Trader Joes,Northern California
800,27.29,360754991,Trader Joes,Northern California
801,14.59,426268457,Trader Joes,Northern California
802,16.39,789986401,Trader Joes,Northern California
803,3.89,701377201,Trader Joes,Northern California
804,16.79,25023603,Trader Joes,Northern California
805,43.59,314205929,Trader Joes,Northern California
806,63.59,162045248,Trader Joes,Northern California
807,12.29,286906735,Trader Joes,Northern California
808,50.49,753436797,Trader Joes,Northern California
809,34.79,783399454,Trader Joes,Northern California
810,22.29,26132370,Trader Joes,Northern California
811,32.59,197321036,Trader Joes,Northern California
812,60.19,15052612,Trader Joes,Northern California
813,33.89,217512347,Whole Foods,Northern California
814,3.59,541222561,Whole Foods,Northern California
815,63.99,426540728,Whole Foods,Northern California
816,33.59,757630984,Whole Foods,Northern California
817,64.79,304468559,Whole Foods,Northern California
818,42.89,481195187,Whole Foods,Northern California
819,25.69,641206219,Whole Foods,Northern California
820,3.79,651936351,Whole Foods,Northern California
821,35.49,45824749,Whole Foods,Northern California
822,54.29,790347148,Whole Foods,Northern California
823,65.49,120596009,Whole Foods,Northern California
824,46.59,196109651,Whole Foods,Northern California
825,39.19,440309024,Whole Foods,Northern California
826,13.29,26791818,Whole Foods,Northern California
827,11.09,526069074,Whole Foods,Northern California
828,22.19,793865483,Whole Foods,Northern California
829,4.39,701377201,Whole Foods,Northern California
830,49.99,479749486,Whole Foods,Northern California
831,21.89,850860889,Whole Foods,Northern California
832,61.69,35072231,Whole Foods,Northern California
833,28.39,795937333,Whole Foods,Northern California
834,33.49,932864695,Whole Foods,Northern California
835,13.19,702239031,Whole Foods,Northern California
836,40.39,165254790,Whole Foods,Northern California
837,64.89,441404447,Whole Foods,Northern California
838,59.19,494020899,Whole Foods,Northern California
839,1.19,278739906,Whole Foods,Northern California
840,17.89,125829867,Whole Foods,Northern California
841,72.49,594035260,Whole Foods,Northern California
842,49.39,808274867,Whole Foods,Northern California
843,38.39,132458395,Whole Foods,Northern California
844,64.59,486230490,Whole Foods,Northern California
845,20.59,962420701,Whole Foods,Northern California
846,61.49,311149036,Whole Foods,Northern California
847,43.99,81927167,Whole Foods,Northern California
848,55.49,683028909,Whole Foods,Northern California
849,70.89,616240709,Whole Foods,Northern California
850,7.19,152398257,Whole Foods,Northern California
851,63.09,273984951,Whole Foods,Northern California
852,45.89,489398729,Whole Foods,Northern California
853,22.19,870721732,Whole Foods,Northern California
854,70.49,773828271,Whole Foods,Northern California
855,21.29,278354885,Whole Foods,Northern California
856,29.19,783845705,Whole Foods,Northern California
857,25.29,106365705,Whole Foods,Northern California
858,35.49,675134953,Whole Foods,Northern California
859,14.59,927312846,Whole Foods,Northern California
860,43.79,658435562,Whole Foods,Northern California
861,33.99,397250295,Whole Foods,Northern California
862,27.29,63494206,Whole Foods,Northern California
863,3.29,70848410,Whole Foods,Northern California
864,65.39,881311707,Whole Foods,Northern California
865,48.59,990258086,Whole Foods,Northern California
866,72.39,986134213,Whole Foods,Northern California
867,18.29,434688119,Whole Foods,Northern California
868,47.79,897422303,Whole Foods,Northern California
869,67.39,432934258,Whole Foods,Northern California
870,10.09,71726448,Whole Foods,Northern California
871,38.69,486482090,Whole Foods,Northern California
872,68.49,899819893,Whole Foods,Northern California
873,3.09,302256456,Whole Foods,Northern California
874,19.69,252280717,Whole Foods,Northern California
875,9.89,21872584,Whole Foods,Northern California
876,34.59,503341824,Whole Foods,Northern California
877,3.79,906234211,Whole Foods,Northern California
878,55.79,813117592,Whole Foods,Northern California
879,40.19,468699741,Whole Foods,Northern California
880,37.39,300970093,Whole Foods,Northern California
881,9.79,737000536,Whole Foods,Northern California
882,5.19,484526970,Whole Foods,Northern California
883,36.19,171858013,Whole Foods,Northern California
884,55.19,242743338,Whole Foods,Northern California
885,57.09,620047925,Whole Foods,Northern California
886,70.79,162045248,Whole Foods,Northern California
887,36.99,142252924,Whole Foods,Northern California
888,3.59,371212986,Whole Foods,Northern California
889,48.69,229341656,Whole Foods,Northern California
890,14.59,555531366,Whole Foods,Northern California
891,25.99,944430721,Whole Foods,Northern California
892,21.09,471370637,Whole Foods,Northern California
893,12.09,905792642,Whole Foods,Northern California
894,55.49,298558534,Whole Foods,Northern California
895,27.19,899571200,Whole Foods,Northern California
896,58.19,346844734,Whole Foods,Northern California
897,54.19,174429227,Whole Foods,Northern California
898,48.29,854985252,Whole Foods,Northern California
899,4.29,376311065,Whole Foods,Northern California
900,33.79,278003538,Whole Foods,Northern California
901,45.99,883713851,Whole Foods,Northern California
902,24.29,683810722,Whole Foods,Northern California
903,66.49,305207870,Whole Foods,Northern California
904,4.89,554693845,Whole Foods,Northern California
905,9.89,555173446,Whole Foods,Northern California
906,48.69,856365324,Whole Foods,Northern California
907,9.39,672429356,Whole Foods,Northern California
908,30.29,531197407,Whole Foods,Northern California
909,23.39,817162115,Whole Foods,Northern California
910,6.39,872082334,Whole Foods,Northern California
911,19.49,923891080,Whole Foods,Northern California
912,25.59,568480217,Whole Foods,Northern California
913,18.09,574169049,Whole Foods,Northern California
914,33.49,400625108,Whole Foods,Northern California
915,57.09,275219414,Whole Foods,Northern California
916,11.79,825958722,Whole Foods,Northern California
917,25.09,819121025,Whole Foods,Northern California
918,29.79,262051609,Whole Foods,Northern California
919,18.29,470692001,Whole Foods,Northern California
920,57.09,762710881,Whole Foods,Northern California
921,6.49,68034486,Whole Foods,Northern California
922,11.79,579355486,Whole Foods,Northern California
923,72.79,269567447,Whole Foods,Northern California
924,59.29,394331468,Whole Foods,Northern California
925,45.49,848280790,Whole Foods,Northern California
926,59.29,62563085,Whole Foods,Northern California
927,1.39,77460052,Whole Foods,Northern California
928,9.89,760445497,Whole Foods,Northern California
929,34.79,953126270,Whole Foods,Northern California
930,21.69,144575642,Whole Foods,Northern California
931,14.99,44385546,Whole Foods,Northern California
932,40.19,130358296,Whole Foods,Northern California
933,9.89,16729338,Whole Foods,Northern California
934,51.59,576506037,Whole Foods,Northern California
935,74.09,421176959,Whole Foods,Northern California
936,9.79,60193187,Whole Foods,Northern California
937,50.59,112509592,Whole Foods,Northern California
938,71.49,692276824,Whole Foods,Northern California
939,45.09,163809044,Whole Foods,Northern California
940,73.39,160430177,Whole Foods,Northern California
941,22.39,525505777,Whole Foods,Northern California
942,48.99,827531126,Whole Foods,Northern California
943,70.39,995798889,Whole Foods,Northern California
944,66.09,272466316,Whole Foods,Northern California
945,68.99,218294289,Whole Foods,Northern California
946,65.39,298650567,Whole Foods,Northern California
947,4.09,924190396,Whole Foods,Northern California
948,27.99,105664025,Whole Foods,Northern California
949,68.19,514987291,Whole Foods,Northern California
950,69.79,111650456,Whole Foods,Northern California
951,52.99,52851370,Whole Foods,Northern California
952,47.09,55404606,Whole Foods,Northern California
953,70.09,94849573,Whole Foods,Northern California
954,21.99,978196729,Whole Foods,Northern California
955,62.09,48013704,Whole Foods,Northern California
956,32.69,654483249,Whole Foods,Northern California
957,27.49,646726630,Whole Foods,Northern California
958,68.39,629512894,Whole Foods,Northern California
959,46.79,387431034,Whole Foods,Northern California
960,48.99,405988807,Whole Foods,Northern California
961,32.59,23493525,Whole Foods,Northern California
962,32.99,488091787,Whole Foods,Northern California
963,27.39,690451660,Whole Foods,Northern California
964,44.69,286798599,Whole Foods,Northern California
965,9.29,234070455,Whole Foods,Northern California
966,62.09,963858888,Whole Foods,Northern California
967,7.99,746596885,Whole Foods,Northern California
968,34.49,45509167,Whole Foods,Northern California
969,43.49,529968586,Whole Foods,Northern California
970,70.29,506238955,Whole Foods,Northern California
971,23.49,943281894,Whole Foods,Northern California
972,48.29,310210791,Whole Foods,Northern California
973,8.39,458350008,Whole Foods,Northern California
974,4.59,749696942,Whole Foods,Northern California
975,45.29,774342015,Whole Foods,Northern California
976,9.99,207648093,Whole Foods,Northern California
977,59.89,337353166,Whole Foods,Northern California
978,20.19,215480572,Whole Foods,Northern California
979,66.99,899956196,Whole Foods,Northern California
980,68.09,857067649,Whole Foods,Northern California
981,19.29,907400779,Whole Foods,Northern California
982,6.59,665091890,Whole Foods,Northern California
983,51.29,285195716,Whole Foods,Northern California
984,2.39,285638116,Whole Foods,Northern California
985,30.79,878698622,Whole Foods,Northern California
986,70.99,545019950,Whole Foods,Northern California
987,72.59,751783597,Whole Foods,Northern California
988,31.19,428456157,Whole Foods,Northern California
989,23.39,690069404,Whole Foods,Northern California
990,34.19,518047270,Whole Foods,Northern California
991,14.29,835966795,Whole Foods,Northern California
992,2.99,646431619,Whole Foods,Northern California
993,61.09,506754007,Whole Foods,Northern California
994,65.69,970617307,Whole Foods,Northern California
995,40.59,614172105,Whole Foods,Northern California
996,42.89,542244776,Whole Foods,Northern California
997,72.89,456113225,Whole Foods,Northern California
998,59.59,101201265,Whole Foods,Northern California
999,56.49,870595943,Whole Foods,Northern California
1000,8.49,227635624,Whole Foods,Northern California
1001,51.29,870309366,Whole Foods,Northern California
1002,56.59,764458897,Whole Foods,Northern California
1003,60.19,887149013,Whole Foods,Northern California
1004,49.39,615121896,Whole Foods,Northern California
1005,32.99,352180692,Whole Foods,Northern California
1006,15.99,426909634,Whole Foods,Northern California
1007,2.29,355520088,Whole Foods,Northern California
1008,16.39,575714399,Whole Foods,Northern California
1009,31.59,388197861,Whole Foods,Northern California
1010,41.89,95866554,Whole Foods,Northern California
1011,16.39,440219593,Whole Foods,Northern California
1012,39.89,299791600,Whole Foods,Northern California
1013,65.09,568256903,Whole Foods,Northern California
1014,64.89,820540489,Whole Foods,Northern California
1015,22.19,538593323,Whole Foods,Northern California
1016,55.49,200809424,Whole Foods,Northern California
1017,64.39,801329171,Whole Foods,Northern California
1018,55.69,830115263,Whole Foods,Northern California
1019,48.49,709096794,Whole Foods,Northern California
1020,68.69,470178735,Whole Foods,Northern California
1021,40.29,750854309,Whole Foods,Northern California
1022,35.49,55833407,Whole Foods,Northern California
1023,32.49,505693127,Whole Foods,Northern California
1024,12.59,120290503,Whole Foods,Northern California
1025,72.99,614892418,Whole Foods,Northern California
1026,17.89,325260449,Whole Foods,Northern California
1027,35.39,472559312,Whole Foods,Northern California
1028,63.69,466810890,Whole Foods,Northern California
1029,16.19,996262978,Whole Foods,Northern California
1030,23.59,927693101,Whole Foods,Northern California
1031,72.89,302857528,Whole Foods,Northern California
1032,55.79,549873373,Whole Foods,Northern California
1033,63.99,849425547,Whole Foods,Northern California
1034,68.69,533704030,Whole Foods,Northern California
1035,8.29,296821950,Whole Foods,Northern California
1036,40.59,545133835,Whole Foods,Northern California
1037,56.49,904714463,Whole Foods,Northern California
1038,29.49,612864775,Whole Foods,Northern California
1039,28.09,694669999,Whole Foods,Northern California
1040,29.19,993910240,Whole Foods,Northern California
1041,72.29,950498192,Whole Foods,Northern California
1042,32.69,882672998,Whole Foods,Northern California
1043,23.59,852479948,Whole Foods,Northern California
1044,72.29,932644749,Whole Foods,Northern California
1045,6.39,659422945,Whole Foods,Northern California
1046,18.29,246585815,Whole Foods,Northern California
1047,36.99,812264326,Whole Foods,Northern California
1048,60.49,789649867,Whole Foods,Northern California
1049,63.09,60912855,Whole Foods,Northern California
1050,48.79,678530217,Whole Foods,Northern California
1051,26.99,827352822,Whole Foods,Northern California
1052,37.59,375916960,Whole Foods,Northern California
1053,51.59,258597638,Whole Foods,Northern California
1054,6.49,513172706,Whole Foods,Northern California
1055,41.19,736362595,Whole Foods,Northern California
1056,51.29,583814806,Whole Foods,Northern California
1057,63.39,86262532,Whole Foods,Northern California
1058,46.09,474794200,Whole Foods,Northern California
1059,66.39,778006625,Whole Foods,Northern California
1060,13.09,571896895,Whole Foods,Northern California
1061,20.39,537045183,Whole Foods,Northern California
1062,55.19,895637329,Whole Foods,Northern California
1063,22.79,565021540,Whole Foods,Northern California
1064,23.29,876226151,Whole Foods,Northern California
1065,33.09,401436440,Whole Foods,Northern California
1066,55.99,745790660,Whole Foods,Northern California
1067,21.09,931390073,Whole Foods,Northern California
1068,45.99,441453292,Whole Foods,Northern California
1069,30.09,473279874,Whole Foods,Northern California
1070,35.09,832713642,Whole Foods,Northern California
1071,53.09,514730047,Whole Foods,Northern California
1072,60.79,749133422,Whole Foods,Northern California
1073,53.39,842621232,Whole Foods,Northern California
1074,72.19,39408244,Whole Foods,Northern California
1075,21.29,459605874,Whole Foods,Northern California
1076,48.39,872889619,Whole Foods,Northern California
1077,8.89,827210689,Whole Foods,Northern California
1078,13.09,633357974,Whole Foods,Northern California
1079,32.69,685715810,Whole Foods,Northern California
1080,41.39,785234168,Whole Foods,Northern California
1081,36.19,16900911,Whole Foods,Northern California
1082,15.89,93351329,Whole Foods,Northern California
1083,7.99,311625369,Whole Foods,Northern California
1084,73.69,158953776,Whole Foods,Northern California
1085,56.99,59479815,Whole Foods,Northern California
1086,4.69,47174618,Whole Foods,Northern California
1087,28.09,967167461,Whole Foods,Northern California
1088,30.39,47158754,Whole Foods,Northern California
1089,22.29,688858216,Whole Foods,Northern California
1090,61.59,22976162,Whole Foods,Northern California
1091,7.79,918833743,Whole Foods,Northern California
1092,71.09,266788198,Whole Foods,Northern California
1093,6.59,363196884,Whole Foods,Northern California
1094,34.69,697589645,Whole Foods,Northern California
1095,51.89,975793603,Whole Foods,Northern California
1096,62.19,406039511,Whole Foods,Northern California
1097,17.69,178923336,Whole Foods,Northern California
1098,1.49,372268051,Whole Foods,Northern California
1099,24.19,517769564,Whole Foods,Northern California
1100,49.19,769464973,Whole Foods,Northern California
1101,64.19,737234743,Whole Foods,Northern California
1102,33.99,654081535,Whole Foods,Northern California
1103,51.29,187405236,Whole Foods,Northern California
1104,32.99,774949377,Whole Foods,Northern California
1105,64.39,854689154,Whole Foods,Northern California
1106,30.49,891797170,Whole Foods,Northern California
1107,6.29,383194572,Whole Foods,Northern California
1108,29.99,986041768,Whole Foods,Northern California
1109,5.39,790066655,Whole Foods,Northern California
1110,70.69,936330605,Whole Foods,Northern California
1111,21.29,599052834,Whole Foods,Northern California
1112,58.39,395790602,Whole Foods,Northern California
1113,46.19,958194401,Whole Foods,Northern California
1114,73.69,981510405,Whole Foods,Northern California
1115,59.79,971923169,Whole Foods,Northern California
1116,42.49,445351739,Whole Foods,Northern California
1117,64.19,768900012,Whole Foods,Northern California
1118,50.89,853687097,Whole Foods,Northern California
1119,15.99,581030587,Whole Foods,Northern California
1120,46.19,966176819,Whole Foods,Northern California
1121,33.39,840138489,Whole Foods,Northern California
1122,52.29,831639757,Whole Foods,Northern California
1123,16.29,426268457,Whole Foods,Northern California
1124,49.69,127838957,Whole Foods,Northern California
1125,44.79,212886542,Whole Foods,Northern California
1126,59.09,162356142,Whole Foods,Northern California
1127,63.29,79218866,Whole Foods,Northern California
1128,58.19,817674221,Whole Foods,Northern California
1129,1.99,694468735,Whole Foods,Northern California
1130,54.69,70324549,Whole Foods,Northern California
1131,48.79,536411687,Whole Foods,Northern California
1132,26.49,855000437,Whole Foods,Northern California
1133,69.29,917901226,Whole Foods,Northern California
1134,16.89,456975266,Whole Foods,Northern California
1135,35.69,416414679,Whole Foods,Northern California
1136,24.79,26132370,Whole Foods,Northern California
1137,23.99,312567137,Whole Foods,Northern California
1138,73.69,276801250,Whole Foods,Northern California
1139,14.79,218958254,Whole Foods,Northern California
1140,3.69,421047592,Whole Foods,Northern California
1141,29.49,333967502,Whole Foods,Northern California
1142,69.79,549838046,Whole Foods,Northern California
1143,10.69,27595398,Whole Foods,Northern California
1144,2.79,200021055,Whole Foods,Northern California
1145,61.29,742030365,Whole Foods,Northern California
1146,72.19,353626798,Whole Foods,Northern California
1147,64.99,300702726,Whole Foods,Northern California
1148,59.09,363461563,Whole Foods,Northern California
1149,71.89,254804864,Whole Foods,Northern California
1150,57.89,43366358,Whole Foods,Northern California
1151,45.59,587816654,Whole Foods,Northern California
1152,69.09,726107443,Whole Foods,Northern California
1153,56.49,980113553,Whole Foods,Northern California
1154,34.99,927879675,Whole Foods,Northern California
1155,22.69,766810433,Whole Foods,Northern California
1156,58.69,879777546,Whole Foods,Northern California
1157,53.59,849702242,Whole Foods,Northern California
1158,42.79,171059624,Whole Foods,Northern California
1159,42.99,403149940,Whole Foods,Northern California
1160,47.19,238497653,Whole Foods,Northern California
1161,41.29,829968022,Whole Foods,Northern California
1162,15.09,561425157,Whole Foods,Northern California
1163,70.09,295208432,Whole Foods,Northern California
1164,44.69,301161010,Whole Foods,Northern California
1165,5.99,236468029,Whole Foods,Northern California
1166,22.19,152458350,Whole Foods,Northern California
1167,23.69,744486125,Whole Foods,Northern California
1168,19.09,885481376,Whole Foods,Northern California
1169,55.49,546802474,Whole Foods,Northern California
1170,29.29,268588472,Whole Foods,Northern California
1171,7.69,598589918,Whole Foods,Northern California
1172,54.99,615706094,Whole Foods,Northern California
1173,56.39,690392986,Whole Foods,Northern California
1174,0.69,198082596,Whole Foods,Northern California
1175,23.79,420577775,Whole Foods,Northern California
1176,39.39,271202170,Whole Foods,Northern California
1177,6.49,16999755,Whole Foods,Northern California
1178,1.09,557637639,Whole Foods,Northern California
1179,56.99,958465158,Whole Foods,Northern California
1180,72.09,130318597,Whole Foods,Northern California
1181,51.59,584200676,Whole Foods,Northern California
1182,5.49,488377803,Whole Foods,Northern California
1183,16.89,663501723,Whole Foods,Northern California
1184,53.09,340260209,Whole Foods,Northern California
1185,45.79,396134202,Whole Foods,Northern California
1186,74.49,888666503,Whole Foods,Northern California
1187,3.69,864093895,Whole Foods,Northern California
1188,51.79,571419391,Whole Foods,Northern California
1189,45.99,768547166,Whole Foods,Northern California
1190,23.79,113921219,Whole Foods,Northern California
1191,41.89,373656227,Whole Foods,Northern California
1192,38.89,915191199,Whole Foods,Northern California
1193,73.09,946880003,Whole Foods,Northern California
1194,64.19,457695472,Whole Foods,Northern California
1195,34.79,975326196,Whole Foods,Northern California
1196,64.09,405684153,Whole Foods,Northern California
1197,26.09,236968723,Whole Foods,Northern California
1198,53.49,865020811,Whole Foods,Northern California
1199,63.19,505307561,Whole Foods,Northern California
1200,27.29,711957058,Whole Foods,Northern California
1201,57.29,442236507,Whole Foods,Northern California
1202,7.89,338863686,Whole Foods,Northern California
1203,27.39,110497121,Whole Foods,Northern California
1204,62.59,300705072,Whole Foods,Northern California
1205,42.09,842968031,Whole Foods,Northern California
1206,11.49,740420827,Whole Foods,Northern California
1207,55.79,965370690,Whole Foods,Northern California
1208,47.79,250622702,Whole Foods,Northern California
1209,27.49,569684083,Whole Foods,Northern California
1210,10.99,713032211,Whole Foods,Northern California
1211,67.89,827980895,Whole Foods,Northern California
1212,21.29,922747986,Whole Foods,Northern California
1213,57.29,905914857,Whole Foods,Northern California
1214,28.29,739054494,Whole Foods,Northern California
1215,18.79,919110708,Whole Foods,Northern California
1216,2.99,243131192,Whole Foods,Northern California
1217,39.19,988779486,Whole Foods,Northern California
1218,13.99,695599406,Whole Foods,Northern California
1219,34.49,283434497,Whole Foods,Northern California
1220,30.39,437637358,Whole Foods,Northern California
1221,45.89,574686428,Whole Foods,Northern California
1222,70.89,881539712,Whole Foods,Northern California
1223,64.79,627831552,Whole Foods,Northern California
1224,29.49,856554674,Whole Foods,Northern California
1225,59.29,246582548,Whole Foods,Northern California
1226,10.09,489000444,Whole Foods,Northern California
1227,8.89,744228999,Whole Foods,Northern California
1228,15.29,447640332,Whole Foods,Northern California
1229,57.79,223905761,Whole Foods,Northern California
1230,59.89,780230660,Whole Foods,Northern California
1231,29.49,399409590,Whole Foods,Northern California
1232,41.29,240879755,Whole Foods,Northern California
1233,64.79,746763504,Whole Foods,Northern California
1234,44.09,460807284,Whole Foods,Northern California
1235,43.99,860167579,Whole Foods,Northern California
1236,46.29,164485660,Whole Foods,Northern California
1237,48.79,443127155,Whole Foods,Northern California
1238,38.29,56176612,Whole Foods,Northern California
1239,65.49,999185078,Whole Foods,Northern California
1240,72.59,161076622,Whole Foods,Northern California
1241,58.99,303530277,Whole Foods,Northern California
1242,29.79,230451071,Whole Foods,Northern California
1243,47.39,509419735,Whole Foods,Northern California
1244,23.49,723906184,Whole Foods,Northern California
1245,25.89,435304991,Whole Foods,Northern California
1246,18.49,574010167,Whole Foods,Northern California
1247,37.19,764530996,Whole Foods,Northern California
1248,68.29,88576101,Whole Foods,Northern California
1249,28.69,245619737,Whole Foods,Northern California
1250,25.59,361981249,Whole Foods,Northern California
1251,40.99,771066892,Whole Foods,Northern California
1252,48.89,700660531,Whole Foods,Northern California
1253,28.19,39601228,Whole Foods,Northern California
1254,30.49,836817411,Whole Foods,Northern California
1255,72.49,976976235,Whole Foods,Northern California
1256,37.19,327470693,Whole Foods,Northern California
1257,3.79,17066659,Whole Foods,Northern California
1258,53.79,723419379,Whole Foods,Northern California
1259,65.29,952287274,Whole Foods,Northern California
1260,22.79,48258595,Whole Foods,Northern California
1261,18.59,338728090,Whole Foods,Northern California
1262,18.29,826771870,Whole Foods,Northern California
1263,22.59,583382498,Whole Foods,Northern California
1264,41.29,182310151,Whole Foods,Northern California
1265,26.39,129232150,Whole Foods,Northern California
1266,22.19,955421336,Whole Foods,Northern California
1267,16.79,375993782,Whole Foods,Northern California
1268,69.39,357064541,Whole Foods,Northern California
1269,46.49,614290704,Whole Foods,Northern California
1270,45.79,687061455,Whole Foods,Northern California
1271,66.89,176351627,Whole Foods,Northern California
1272,39.09,57394222,Whole Foods,Northern California
1273,12.79,477240979,Whole Foods,Northern California
1274,6.19,449986246,Whole Foods,Northern California
1275,44.09,253141402,Whole Foods,Northern California
1276,65.49,131820869,Whole Foods,Northern California
1277,53.89,189565540,Whole Foods,Northern California
1278,2.39,375780233,Whole Foods,Northern California
1279,49.69,643891644,Whole Foods,Northern California
1280,72.59,835193761,Whole Foods,Northern California
1281,66.49,484719492,Whole Foods,Northern California
1282,35.99,361609713,Whole Foods,Northern California
1283,20.79,386428225,Whole Foods,Northern California
1284,6.59,886012244,Whole Foods,Northern California
1285,7.89,643629043,Whole Foods,Northern California
1286,43.09,831054514,Whole Foods,Northern California
1287,46.09,321012038,Whole Foods,Northern California
1288,22.39,24764365,Whole Foods,Northern California
1289,19.99,582214622,Whole Foods,Northern California
1290,16.59,252888653,Whole Foods,Northern California
1291,33.59,763210027,Whole Foods,Northern California
1292,20.89,765958220,Whole Foods,Northern California
1293,69.29,582451335,Whole Foods,Northern California
